linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
B,0,9,LineaB:1083,12,4317.00,118.05,14.00,1074,1005,41,0.0
B,0,9,LineaB:1083,13,4521.70,175.38,13.40,1074,1005,41,0.0
B,0,9,LineaB:1083,14,4573.70,133.87,14.10,1074,1005,41,0.0
B,0,9,LineaB:1083,15,5637.10,165.23,14.30,1074,1005,41,0.0
B,0,9,LineaB:1083,16,7650.30,275.45,15.40,1074,1005,41,0.0
B,0,9,LineaB:1083,17,9568.10,330.85,14.60,1074,1005,41,0.0
B,0,9,LineaB:1083,18,9130.70,221.07,15.60,1074,1005,41,0.0
B,0,9,LineaB:1083,19,5217.80,157.08,14.80,1074,1005,41,0.0
B,0,9,LineaB:1083,20,3870.60,97.07,14.00,1074,1005,41,0.0
B,0,9,LineaB:1083,21,2663.90,56.36,12.40,1074,1005,41,0.0
B,0,9,LineaB:1083,22,2074.60,107.08,12.20,1074,1005,41,0.0
B,0,9,LineaB:1083,23,416.00,34.70,8.50,1074,1005,41,0.0
B,0,10,LineaB:1084,5,208.80,18.74,6.00,1074,879,40,0.0
B,0,10,LineaB:1084,6,1441.40,113.80,9.60,1074,879,40,0.0
B,0,10,LineaB:1084,7,3542.60,264.73,12.10,1074,879,40,0.0
B,0,10,LineaB:1084,8,3796.10,241.21,13.70,1074,879,40,0.0
B,0,10,LineaB:1084,9,3026.50,111.58,15.60,1074,879,40,0.0
B,0,10,LineaB:1084,10,2346.60,88.66,15.40,1074,879,40,0.0
B,0,10,LineaB:1084,11,2681.40,125.31,13.40,1074,879,40,0.0
B,0,10,LineaB:1084,12,3651.90,161.74,13.70,1074,879,40,0.0
B,0,10,LineaB:1084,13,4052.20,99.13,13.80,1074,879,40,0.0
B,0,10,LineaB:1084,14,3904.80,144.51,13.90,1074,879,40,0.0
B,0,10,LineaB:1084,15,4945.50,220.63,14.60,1074,879,40,0.0
B,0,10,LineaB:1084,16,6563.80,221.12,15.10,1074,879,40,0.0
B,0,10,LineaB:1084,17,8443.50,240.75,14.70,1074,879,40,0.0
B,0,10,LineaB:1084,18,8136.90,233.88,15.50,1074,879,40,0.0
B,0,10,LineaB:1084,19,4726.00,127.12,14.90,1074,879,40,0.0
B,0,10,LineaB:1084,20,3479.70,132.17,14.20,1074,879,40,0.0
B,0,10,LineaB:1084,21,2402.30,58.67,12.60,1074,879,40,0.0
B,0,10,LineaB:1084,22,1797.60,72.88,11.80,1074,879,40,0.0
B,0,10,LineaB:1084,23,404.80,29.50,9.00,1074,879,40,0.0
B,0,11,LineaB:1082,5,142.40,36.52,5.40,1074,808,16,0.0
B,0,11,LineaB:1082,6,1228.90,82.14,9.70,1074,808,16,0.0
B,0,11,LineaB:1082,7,2993.90,127.75,12.10,1074,808,16,0.0
B,0,11,LineaB:1082,8,3098.60,113.94,13.60,1074,808,16,0.0
B,0,11,LineaB:1082,9,2481.70,91.00,15.50,1074,808,16,0.0
B,0,11,LineaB:1082,10,1994.90,59.90,15.30,1074,808,16,0.0
B,0,11,LineaB:1082,11,2296.30,71.37,13.70,1074,808,16,0.0
B,0,11,LineaB:1082,12,3313.30,136.76,13.90,1074,808,16,0.0
B,0,11,LineaB:1082,13,3465.10,148.84,13.60,1074,808,16,0.0
B,0,11,LineaB:1082,14,3517.00,188.97,14.10,1074,808,16,0.0
B,0,11,LineaB:1082,15,4309.60,99.02,14.20,1074,808,16,0.0
B,0,11,LineaB:1082,16,5884.00,148.73,15.40,1074,808,16,0.0
B,0,11,LineaB:1082,17,7591.30,200.54,14.70,1074,808,16,0.0
B,0,11,LineaB:1082,18,7272.00,188.65,15.40,1074,808,16,0.0
B,0,11,LineaB:1082,19,4118.20,94.06,14.80,1074,808,16,0.0
B,0,11,LineaB:1082,20,3025.90,97.63,13.90,1074,808,16,0.0
B,0,11,LineaB:1082,21,2217.30,99.26,12.80,1074,808,16,0.0
B,0,11,LineaB:1082,22,1684.50,43.49,12.30,1074,808,16,0.0
B,0,11,LineaB:1082,23,397.70,41.05,9.20,1074,808,16,0.0
B,0,12,LineaB:1081,5,91.50,22.89,6.20,1074,562,16,0.0
B,0,12,LineaB:1081,6,834.40,55.46,9.90,1074,562,16,0.0
B,0,12,LineaB:1081,7,2050.10,88.64,11.90,1074,562,16,0.0
B,0,12,LineaB:1081,8,2172.60,95.47,13.40,1074,562,16,0.0
B,0,12,LineaB:1081,9,1750.70,58.56,15.40,1074,562,16,0.0
B,0,12,LineaB:1081,10,1332.00,37.21,15.30,1074,562,16,0.0
B,0,12,LineaB:1081,11,1532.10,79.85,13.90,1074,562,16,0.0
B,0,12,LineaB:1081,12,2158.20,73.05,13.70,1074,562,16,0.0
B,0,12,LineaB:1081,13,2332.30,85.61,13.70,1074,562,16,0.0
B,0,12,LineaB:1081,14,2286.70,106.30,14.10,1074,562,16,0.0
B,0,12,LineaB:1081,15,2770.60,83.31,14.30,1074,562,16,0.0
B,0,12,LineaB:1081,16,3774.10,81.61,15.20,1074,562,16,0.0
B,0,12,LineaB:1081,17,4944.90,124.60,14.50,1074,562,16,0.0
B,0,12,LineaB:1081,18,4808.60,163.56,15.60,1074,562,16,0.0
B,0,12,LineaB:1081,19,2693.20,128.29,14.90,1074,562,16,0.0
B,0,12,LineaB:1081,20,2044.50,129.84,14.30,1074,562,16,0.0
B,0,12,LineaB:1081,21,1397.60,79.38,12.50,1074,562,16,0.0
B,0,12,LineaB:1081,22,1154.80,59.69,12.20,1074,562,16,0.0
B,0,12,LineaB:1081,23,304.70,39.34,9.60,1074,562,16,0.0
B,0,13,LineaB:1080,5,48.80,7.55,6.00,1074,532,11,0.0
B,0,13,LineaB:1080,6,619.90,41.38,9.50,1074,532,11,0.0
B,0,13,LineaB:1080,7,1681.90,54.82,12.10,1074,532,11,0.0
B,0,13,LineaB:1080,8,1694.10,71.80,13.30,1074,532,11,0.0
B,0,13,LineaB:1080,9,1469.60,76.64,15.20,1074,532,11,0.0
B,0,13,LineaB:1080,10,1195.40,74.28,15.40,1074,532,11,0.0
B,0,13,LineaB:1080,11,1366.40,73.82,13.90,1074,532,11,0.0
B,0,13,LineaB:1080,12,1967.80,96.22,13.70,1074,532,11,0.0
B,0,13,LineaB:1080,13,2098.40,106.80,13.80,1074,532,11,0.0
B,0,13,LineaB:1080,14,2095.40,114.26,14.10,1074,532,11,0.0
B,0,13,LineaB:1080,15,2460.10,136.24,14.00,1074,532,11,0.0
B,0,13,LineaB:1080,16,3520.00,159.87,15.30,1074,532,11,0.0
B,0,13,LineaB:1080,17,4684.90,132.86,14.80,1074,532,11,0.0
B,0,13,LineaB:1080,18,4469.20,148.82,15.40,1074,532,11,0.0
B,0,13,LineaB:1080,19,2574.10,148.20,15.10,1074,532,11,0.0
B,0,13,LineaB:1080,20,1885.40,92.03,14.10,1074,532,11,0.0
B,0,13,LineaB:1080,21,1308.10,67.26,12.70,1074,532,11,0.0
B,0,13,LineaB:1080,22,1063.40,64.48,12.10,1074,532,11,0.0
B,0,13,LineaB:1080,23,309.70,34.62,10.10,1074,532,11,0.0
B,0,14,LineaB:1079,5,36.10,8.01,5.70,1074,439,10,0.0
B,0,14,LineaB:1079,6,477.50,35.12,9.50,1074,439,10,0.0
B,0,14,LineaB:1079,7,1223.60,51.78,11.90,1074,439,10,0.0
B,0,14,LineaB:1079,8,1293.00,64.20,13.60,1074,439,10,0.0
B,0,14,LineaB:1079,9,1110.90,53.29,14.90,1074,439,10,0.0
B,0,14,LineaB:1079,10,1004.70,52.34,15.50,1074,439,10,0.0
B,0,14,LineaB:1079,11,1089.20,51.39,13.80,1074,439,10,0.0
B,0,14,LineaB:1079,12,1594.40,44.01,13.70,1074,439,10,0.0
B,0,14,LineaB:1079,13,1702.40,72.20,13.90,1074,439,10,0.0
B,0,14,LineaB:1079,14,1695.40,64.39,13.90,1074,439,10,0.0
B,0,14,LineaB:1079,15,2031.70,61.63,14.30,1074,439,10,0.0
B,0,14,LineaB:1079,16,2857.70,146.25,15.20,1074,439,10,0.0
B,0,14,LineaB:1079,17,3845.70,159.96,14.70,1074,439,10,0.0
B,0,14,LineaB:1079,18,3749.90,156.06,15.40,1074,439,10,0.0
B,0,14,LineaB:1079,19,2153.10,83.39,15.10,1074,439,10,0.0
B,0,14,LineaB:1079,20,1562.40,65.99,14.30,1074,439,10,0.0
B,0,14,LineaB:1079,21,1057.20,64.55,12.50,1074,439,10,0.0
B,0,14,LineaB:1079,22,852.80,67.39,12.30,1074,439,10,0.0
B,0,14,LineaB:1079,23,261.10,12.43,10.40,1074,439,10,0.0
B,0,15,LineaB:1078,5,22.30,5.66,5.00,1074,350,4,0.0
B,0,15,LineaB:1078,6,391.40,21.90,9.90,1074,350,4,0.0
B,0,15,LineaB:1078,7,988.60,51.55,11.80,1074,350,4,0.0
B,0,15,LineaB:1078,8,1025.20,49.20,13.30,1074,350,4,0.0
B,0,15,LineaB:1078,9,907.70,42.13,15.20,1074,350,4,0.0
B,0,15,LineaB:1078,10,814.00,48.26,15.50,1074,350,4,0.0
B,0,15,LineaB:1078,11,879.30,34.84,14.10,1074,350,4,0.0
B,0,15,LineaB:1078,12,1272.30,55.61,13.50,1074,350,4,0.0
B,0,15,LineaB:1078,13,1371.80,67.78,13.80,1074,350,4,0.0
B,0,15,LineaB:1078,14,1409.60,79.27,14.20,1074,350,4,0.0
B,0,15,LineaB:1078,15,1607.20,61.52,14.10,1074,350,4,0.0
B,0,15,LineaB:1078,16,2216.60,70.24,14.90,1074,350,4,0.0
B,0,15,LineaB:1078,17,3112.30,108.20,14.90,1074,350,4,0.0
B,0,15,LineaB:1078,18,3030.00,94.90,15.40,1074,350,4,0.0
B,0,15,LineaB:1078,19,1741.00,73.96,15.10,1074,350,4,0.0
B,0,15,LineaB:1078,20,1227.40,57.85,14.10,1074,350,4,0.0
B,0,15,LineaB:1078,21,866.00,50.68,12.90,1074,350,4,0.0
B,0,15,LineaB:1078,22,653.50,39.81,12.20,1074,350,4,0.0
B,0,15,LineaB:1078,23,219.10,21.62,10.70,1074,350,4,0.0
B,1,0,LineaB:1077,5,181.60,20.03,5.70,1074,515,515,0.0
B,1,0,LineaB:1077,6,1440.90,55.75,11.90,1074,515,515,0.0
B,1,0,LineaB:1077,7,3584.80,80.31,14.30,1074,515,515,0.0
B,1,0,LineaB:1077,8,3663.80,187.99,14.80,1074,515,515,0.0
B,1,0,LineaB:1077,9,2563.40,114.97,15.00,1074,515,515,0.0
B,1,0,LineaB:1077,10,1267.00,58.31,13.90,1074,515,515,0.0
B,1,0,LineaB:1077,11,1059.10,54.31,14.40,1074,515,515,0.0
B,1,0,LineaB:1077,12,1141.30,25.15,13.90,1074,515,515,0.0
B,1,0,LineaB:1077,13,1204.40,47.83,13.30,1074,515,515,0.0
B,1,0,LineaB:1077,14,936.90,28.36,14.70,1074,515,515,0.0
B,1,0,LineaB:1077,15,763.50,32.05,14.70,1074,515,515,0.0
B,1,0,LineaB:1077,16,1123.10,46.73,14.90,1074,515,515,0.0
B,1,0,LineaB:1077,17,1471.10,56.65,15.70,1074,515,515,0.0
B,1,0,LineaB:1077,18,940.10,38.19,14.50,1074,515,515,0.0
B,1,0,LineaB:1077,19,609.40,27.13,14.30,1074,515,515,0.0
B,1,0,LineaB:1077,20,507.90,11.19,12.80,1074,515,515,0.0
B,1,0,LineaB:1077,21,217.80,19.37,11.50,1074,515,515,0.0
B,1,0,LineaB:1077,22,136.00,11.55,9.90,1074,515,515,0.0
B,1,0,LineaB:1077,23,5.60,4.40,0.70,1074,515,515,0.0
B,1,1,LineaB:1078,5,186.70,24.76,5.50,1074,640,125,0.0
B,1,1,LineaB:1078,6,1529.10,91.33,11.30,1074,640,125,0.0
B,1,1,LineaB:1078,7,4356.00,167.39,14.50,1074,640,125,0.0
B,1,1,LineaB:1078,8,4587.70,137.87,15.00,1074,640,125,0.0
B,1,1,LineaB:1078,9,3205.30,56.90,14.80,1074,640,125,0.0
B,1,1,LineaB:1078,10,1640.60,107.15,14.10,1074,640,125,0.0
B,1,1,LineaB:1078,11,1307.70,95.87,14.20,1074,640,125,0.0
B,1,1,LineaB:1078,12,1428.50,48.43,14.30,1074,640,125,0.0
B,1,1,LineaB:1078,13,1524.40,49.27,13.00,1074,640,125,0.0
B,1,1,LineaB:1078,14,1114.60,45.44,14.70,1074,640,125,0.0
B,1,1,LineaB:1078,15,1012.80,47.84,14.70,1074,640,125,0.0
B,1,1,LineaB:1078,16,1390.10,64.80,15.00,1074,640,125,0.0
B,1,1,LineaB:1078,17,1832.00,75.38,15.70,1074,640,125,0.0
B,1,1,LineaB:1078,18,1258.50,75.24,14.40,1074,640,125,0.0
B,1,1,LineaB:1078,19,788.10,22.81,14.70,1074,640,125,0.0
B,1,1,LineaB:1078,20,584.80,17.44,12.30,1074,640,125,0.0
B,1,1,LineaB:1078,21,317.00,20.50,11.90,1074,640,125,0.0
B,1,1,LineaB:1078,22,162.20,11.98,9.90,1074,640,125,0.0
B,1,1,LineaB:1078,23,8.60,4.25,0.90,1074,640,125,0.0
B,1,2,LineaB:1079,5,179.40,13.30,5.00,1074,750,136,0.0
B,1,2,LineaB:1079,6,1759.10,69.13,11.50,1074,750,136,0.0
B,1,2,LineaB:1079,7,5163.20,134.81,14.50,1074,750,136,0.0
B,1,2,LineaB:1079,8,5459.50,189.53,14.90,1074,750,136,0.0
B,1,2,LineaB:1079,9,3948.80,169.72,14.80,1074,750,136,0.0
B,1,2,LineaB:1079,10,2182.50,76.52,14.30,1074,750,136,0.0
B,1,2,LineaB:1079,11,1612.60,50.77,13.90,1074,750,136,0.0
B,1,2,LineaB:1079,12,1836.10,74.85,14.20,1074,750,136,0.0
B,1,2,LineaB:1079,13,1915.20,68.50,13.10,1074,750,136,0.0
B,1,2,LineaB:1079,14,1425.60,66.09,14.80,1074,750,136,0.0
B,1,2,LineaB:1079,15,1284.40,42.55,14.70,1074,750,136,0.0
B,1,2,LineaB:1079,16,1712.60,69.03,14.90,1074,750,136,0.0
B,1,2,LineaB:1079,17,2344.80,66.50,15.60,1074,750,136,0.0
B,1,2,LineaB:1079,18,1722.30,81.86,14.40,1074,750,136,0.0
B,1,2,LineaB:1079,19,1042.90,47.32,14.80,1074,750,136,0.0
B,1,2,LineaB:1079,20,734.10,26.01,12.50,1074,750,136,0.0
B,1,2,LineaB:1079,21,409.40,28.84,11.90,1074,750,136,0.0
B,1,2,LineaB:1079,22,229.60,13.42,10.00,1074,750,136,0.0
B,1,2,LineaB:1079,23,12.90,4.01,1.10,1074,750,136,0.0
B,1,3,LineaB:1080,5,182.10,13.32,4.90,1074,797,93,0.0
B,1,3,LineaB:1080,6,1827.30,84.54,11.50,1074,797,93,0.0
B,1,3,LineaB:1080,7,5279.60,161.81,14.00,1074,797,93,0.0
B,1,3,LineaB:1080,8,5877.30,190.13,15.00,1074,797,93,0.0
B,1,3,LineaB:1080,9,4357.60,96.97,15.10,1074,797,93,0.0
B,1,3,LineaB:1080,10,2342.90,133.12,13.90,1074,797,93,0.0
B,1,3,LineaB:1080,11,1797.90,96.84,14.10,1074,797,93,0.0
B,1,3,LineaB:1080,12,2086.60,70.14,14.30,1074,797,93,0.0
B,1,3,LineaB:1080,13,2067.10,89.98,12.80,1074,797,93,0.0
B,1,3,LineaB:1080,14,1710.10,83.88,15.00,1074,797,93,0.0
B,1,3,LineaB:1080,15,1521.90,32.37,14.90,1074,797,93,0.0
B,1,3,LineaB:1080,16,1978.80,78.30,14.80,1074,797,93,0.0
B,1,3,LineaB:1080,17,2803.50,73.83,15.80,1074,797,93,0.0
B,1,3,LineaB:1080,18,2024.50,72.73,14.10,1074,797,93,0.0
B,1,3,LineaB:1080,19,1204.80,59.23,14.70,1074,797,93,0.0
B,1,3,LineaB:1080,20,822.90,30.26,12.70,1074,797,93,0.0
B,1,3,LineaB:1080,21,507.30,26.07,11.70,1074,797,93,0.0
B,1,3,LineaB:1080,22,349.10,23.80,10.40,1074,797,93,0.0
B,1,3,LineaB:1080,23,20.40,10.96,1.20,1074,797,93,0.0
B,1,4,LineaB:1081,5,366.50,34.99,5.30,1074,1074,464,26.5
B,1,4,LineaB:1081,6,2628.60,279.92,11.40,1074,1074,464,26.5
B,1,4,LineaB:1081,7,7872.20,292.99,14.30,1074,1074,464,26.5
B,1,4,LineaB:1081,8,8787.50,355.93,14.80,1074,1074,464,26.5
B,1,4,LineaB:1081,9,7300.20,404.57,15.30,1074,1074,464,26.5
B,1,4,LineaB:1081,10,3763.70,135.92,13.90,1074,1074,464,26.5
B,1,4,LineaB:1081,11,2748.60,101.68,14.00,1074,1074,464,26.5
B,1,4,LineaB:1081,12,3177.30,86.00,14.20,1074,1074,464,26.5
B,1,4,LineaB:1081,13,3244.40,91.19,13.20,1074,1074,464,26.5
B,1,4,LineaB:1081,14,2601.10,82.57,14.70,1074,1074,464,26.5
B,1,4,LineaB:1081,15,2186.60,66.26,14.40,1074,1074,464,26.5
B,1,4,LineaB:1081,16,2806.00,139.45,14.90,1074,1074,464,26.5
B,1,4,LineaB:1081,17,3957.70,167.61,15.90,1074,1074,464,26.5
B,1,4,LineaB:1081,18,3084.50,85.67,14.50,1074,1074,464,26.5
B,1,4,LineaB:1081,19,1653.50,85.15,14.40,1074,1074,464,26.5
B,1,4,LineaB:1081,20,1107.60,51.57,12.90,1074,1074,464,26.5
B,1,4,LineaB:1081,21,687.70,30.61,11.70,1074,1074,464,26.5
B,1,4,LineaB:1081,22,439.60,27.19,10.30,1074,1074,464,26.5
B,1,4,LineaB:1081,23,40.90,14.23,1.80,1074,1074,464,26.5
B,1,5,LineaB:1082,5,374.70,28.28,5.00,1074,1074,218,58.6
B,1,5,LineaB:1082,6,2744.40,268.13,11.40,1074,1074,218,58.6
B,1,5,LineaB:1082,7,8134.60,397.97,13.90,1074,1074,218,58.6
B,1,5,LineaB:1082,8,9815.50,477.05,15.10,1074,1074,218,58.6
B,1,5,LineaB:1082,9,8056.00,414.71,15.10,1074,1074,218,58.6
B,1,5,LineaB:1082,10,4491.80,191.48,14.20,1074,1074,218,58.6
B,1,5,LineaB:1082,11,3295.60,115.02,14.20,1074,1074,218,58.6
B,1,5,LineaB:1082,12,3599.70,88.62,13.80,1074,1074,218,58.6
B,1,5,LineaB:1082,13,3780.40,138.91,13.40,1074,1074,218,58.6
B,1,5,LineaB:1082,14,3010.40,128.38,14.30,1074,1074,218,58.6
B,1,5,LineaB:1082,15,2766.80,94.17,14.80,1074,1074,218,58.6
B,1,5,LineaB:1082,16,3304.40,223.50,14.80,1074,1074,218,58.6
B,1,5,LineaB:1082,17,4794.10,218.37,15.80,1074,1074,218,58.6
B,1,5,LineaB:1082,18,3959.30,77.31,14.60,1074,1074,218,58.6
B,1,5,LineaB:1082,19,2119.60,70.81,14.70,1074,1074,218,58.6
B,1,5,LineaB:1082,20,1341.30,57.71,12.70,1074,1074,218,58.6
B,1,5,LineaB:1082,21,842.60,46.89,11.50,1074,1074,218,58.6
B,1,5,LineaB:1082,22,582.70,17.03,10.60,1074,1074,218,58.6
B,1,5,LineaB:1082,23,78.10,14.52,2.00,1074,1074,218,58.6
B,1,6,LineaB:1084,5,389.00,23.31,5.90,1074,1074,301,136.0
B,1,6,LineaB:1084,6,2721.40,209.57,10.90,1074,1074,301,136.0
B,1,6,LineaB:1084,7,9110.30,218.33,14.20,1074,1074,301,136.0
B,1,6,LineaB:1084,8,10639.10,235.82,14.80,1074,1074,301,136.0
B,1,6,LineaB:1084,9,9347.40,359.38,15.30,1074,1074,301,136.0
B,1,6,LineaB:1084,10,5077.00,188.61,13.90,1074,1074,301,136.0
B,1,6,LineaB:1084,11,3827.00,124.64,14.10,1074,1074,301,136.0
B,1,6,LineaB:1084,12,4357.30,161.01,14.10,1074,1074,301,136.0
B,1,6,LineaB:1084,13,4350.60,203.71,13.30,1074,1074,301,136.0
B,1,6,LineaB:1084,14,3616.60,163.93,14.50,1074,1074,301,136.0
B,1,6,LineaB:1084,15,3264.40,142.72,14.60,1074,1074,301,136.0
B,1,6,LineaB:1084,16,4021.20,228.36,15.00,1074,1074,301,136.0
B,1,6,LineaB:1084,17,5665.90,206.57,15.80,1074,1074,301,136.0
B,1,6,LineaB:1084,18,4532.20,167.02,14.50,1074,1074,301,136.0
B,1,6,LineaB:1084,19,2646.30,125.96,14.40,1074,1074,301,136.0
B,1,6,LineaB:1084,20,1617.30,52.99,12.90,1074,1074,301,136.0
B,1,6,LineaB:1084,21,1023.30,38.63,11.90,1074,1074,301,136.0
B,1,6,LineaB:1084,22,652.70,42.15,10.40,1074,1074,301,136.0
B,1,6,LineaB:1084,23,95.00,21.84,2.40,1074,1074,301,136.0
B,1,7,LineaB:1083,5,360.60,33.92,5.40,1074,1074,313,242.4
B,1,7,LineaB:1083,6,2792.80,158.10,11.20,1074,1074,313,242.4
B,1,7,LineaB:1083,7,9389.60,317.22,13.70,1074,1074,313,242.4
B,1,7,LineaB:1083,8,11680.30,383.37,15.20,1074,1074,313,242.4
B,1,7,LineaB:1083,9,10026.40,329.49,15.00,1074,1074,313,242.4
B,1,7,LineaB:1083,10,5833.20,198.52,14.40,1074,1074,313,242.4
B,1,7,LineaB:1083,11,4105.20,120.68,13.90,1074,1074,313,242.4
B,1,7,LineaB:1083,12,4684.60,156.88,13.80,1074,1074,313,242.4
B,1,7,LineaB:1083,13,4819.90,207.92,13.50,1074,1074,313,242.4
B,1,7,LineaB:1083,14,4040.50,237.04,14.30,1074,1074,313,242.4
B,1,7,LineaB:1083,15,3559.70,160.77,14.70,1074,1074,313,242.4
B,1,7,LineaB:1083,16,4335.20,181.37,14.80,1074,1074,313,242.4
B,1,7,LineaB:1083,17,6235.80,249.03,15.90,1074,1074,313,242.4
B,1,7,LineaB:1083,18,4947.00,136.60,14.60,1074,1074,313,242.4
B,1,7,LineaB:1083,19,2984.40,135.70,14.50,1074,1074,313,242.4
B,1,7,LineaB:1083,20,1795.50,79.19,13.00,1074,1074,313,242.4
B,1,7,LineaB:1083,21,1137.20,63.61,11.80,1074,1074,313,242.4
B,1,7,LineaB:1083,22,696.90,28.44,10.50,1074,1074,313,242.4
B,1,7,LineaB:1083,23,111.30,22.67,2.70,1074,1074,313,242.4
B,1,8,LineaB:1085,5,334.90,26.96,5.90,1074,1074,232,212.9
B,1,8,LineaB:1085,6,2592.10,157.96,11.10,1074,1074,232,212.9
B,1,8,LineaB:1085,7,9855.90,368.21,14.10,1074,1074,232,212.9
B,1,8,LineaB:1085,8,11909.60,419.67,15.00,1074,1074,232,212.9
B,1,8,LineaB:1085,9,10674.10,276.91,15.10,1074,1074,232,212.9
B,1,8,LineaB:1085,10,6092.60,270.13,13.90,1074,1074,232,212.9
B,1,8,LineaB:1085,11,4469.50,247.90,14.10,1074,1074,232,212.9
B,1,8,LineaB:1085,12,5218.50,235.61,14.00,1074,1074,232,212.9
B,1,8,LineaB:1085,13,5247.90,258.61,13.50,1074,1074,232,212.9
B,1,8,LineaB:1085,14,4405.30,194.87,14.40,1074,1074,232,212.9
B,1,8,LineaB:1085,15,3883.70,163.91,14.70,1074,1074,232,212.9
B,1,8,LineaB:1085,16,4834.30,147.17,14.80,1074,1074,232,212.9
B,1,8,LineaB:1085,17,6565.50,291.48,15.50,1074,1074,232,212.9
B,1,8,LineaB:1085,18,5508.50,249.70,14.80,1074,1074,232,212.9
B,1,8,LineaB:1085,19,3299.70,162.55,14.40,1074,1074,232,212.9
B,1,8,LineaB:1085,20,2013.50,84.05,12.80,1074,1074,232,212.9
B,1,8,LineaB:1085,21,1267.40,43.45,12.00,1074,1074,232,212.9
B,1,8,LineaB:1085,22,844.60,54.61,10.90,1074,1074,232,212.9
B,1,8,LineaB:1085,23,119.70,9.53,2.90,1074,1074,232,212.9
B,1,9,LineaB:1086,5,338.30,25.82,5.90,1074,1074,132,40.3
B,1,9,LineaB:1086,6,2526.80,127.36,10.90,1074,1074,132,40.3
B,1,9,LineaB:1086,7,9498.60,371.28,13.60,1074,1074,132,40.3
B,1,9,LineaB:1086,8,12010.30,458.12,15.10,1074,1074,132,40.3
B,1,9,LineaB:1086,9,10611.20,259.08,14.90,1074,1074,132,40.3
B,1,9,LineaB:1086,10,6406.70,248.87,14.20,1074,1074,132,40.3
B,1,9,LineaB:1086,11,4704.10,123.41,14.30,1074,1074,132,40.3
B,1,9,LineaB:1086,12,5392.80,173.29,13.90,1074,1074,132,40.3
B,1,9,LineaB:1086,13,5469.30,153.78,13.50,1074,1074,132,40.3
B,1,9,LineaB:1086,14,4541.90,117.33,14.10,1074,1074,132,40.3
B,1,9,LineaB:1086,15,4171.00,264.77,14.60,1074,1074,132,40.3
B,1,9,LineaB:1086,16,5303.80,253.46,15.20,1074,1074,132,40.3
B,1,9,LineaB:1086,17,6922.70,153.06,15.50,1074,1074,132,40.3
B,1,9,LineaB:1086,18,5859.40,141.12,14.90,1074,1074,132,40.3
B,1,9,LineaB:1086,19,3613.10,157.67,14.20,1074,1074,132,40.3
B,1,9,LineaB:1086,20,2399.30,144.03,13.10,1074,1074,132,40.3
B,1,9,LineaB:1086,21,1577.30,55.90,11.80,1074,1074,132,40.3
B,1,9,LineaB:1086,22,1085.80,66.09,10.80,1074,1074,132,40.3
B,1,9,LineaB:1086,23,170.10,36.19,3.40,1074,1074,132,40.3
B,1,10,LineaB:1087,5,262.00,27.15,5.50,1074,1074,287,20.8
B,1,10,LineaB:1087,6,2231.90,116.74,11.20,1074,1074,287,20.8
B,1,10,LineaB:1087,7,8481.90,270.53,13.40,1074,1074,287,20.8
B,1,10,LineaB:1087,8,11216.50,356.50,15.10,1074,1074,287,20.8
B,1,10,LineaB:1087,9,10239.50,288.89,15.00,1074,1074,287,20.8
B,1,10,LineaB:1087,10,5943.50,267.64,14.20,1074,1074,287,20.8
B,1,10,LineaB:1087,11,4165.50,175.52,14.10,1074,1074,287,20.8
B,1,10,LineaB:1087,12,4562.00,120.42,13.90,1074,1074,287,20.8
B,1,10,LineaB:1087,13,4750.60,170.70,13.40,1074,1074,287,20.8
B,1,10,LineaB:1087,14,3892.30,170.59,14.20,1074,1074,287,20.8
B,1,10,LineaB:1087,15,3453.80,208.52,14.80,1074,1074,287,20.8
B,1,10,LineaB:1087,16,4111.10,109.78,14.80,1074,1074,287,20.8
B,1,10,LineaB:1087,17,5452.00,188.89,15.70,1074,1074,287,20.8
B,1,10,LineaB:1087,18,4673.10,249.63,14.90,1074,1074,287,20.8
B,1,10,LineaB:1087,19,2744.10,92.67,14.20,1074,1074,287,20.8
B,1,10,LineaB:1087,20,1649.20,110.28,12.90,1074,1074,287,20.8
B,1,10,LineaB:1087,21,1036.40,55.79,12.30,1074,1074,287,20.8
B,1,10,LineaB:1087,22,638.00,43.14,10.70,1074,1074,287,20.8
B,1,10,LineaB:1087,23,113.60,20.86,3.60,1074,1074,287,20.8
B,1,11,LineaB:1088,5,235.50,19.50,5.10,1074,1027,54,0.0
B,1,11,LineaB:1088,6,2046.70,157.37,11.30,1074,1027,54,0.0
B,1,11,LineaB:1088,7,7894.40,349.01,13.20,1074,1027,54,0.0
B,1,11,LineaB:1088,8,10598.90,384.56,15.00,1074,1027,54,0.0
B,1,11,LineaB:1088,9,9943.20,502.90,15.30,1074,1027,54,0.0
B,1,11,LineaB:1088,10,5834.70,421.33,14.20,1074,1027,54,0.0
B,1,11,LineaB:1088,11,3919.40,206.25,14.00,1074,1027,54,0.0
B,1,11,LineaB:1088,12,4401.80,147.82,14.10,1074,1027,54,0.0
B,1,11,LineaB:1088,13,4543.50,273.99,13.50,1074,1027,54,0.0
B,1,11,LineaB:1088,14,3755.10,176.56,14.00,1074,1027,54,0.0
