comp_origen,comp_destino,rango_horario,etapas,expandidas,expandidas_completas
LineaD:1108,LineaA:1076,13,6,7.538087563082939,7.538087563082939
LineaD:1108,LineaA:1076,14,8,9.993331531044426,7.494998648283319
LineaD:1108,LineaA:1076,15,4,5.01969933982024,5.01969933982024
LineaD:1108,LineaA:1076,16,4,5.033543021644099,5.033543021644099
LineaD:1108,LineaA:1076,17,8,10.027351729390992,10.027351729390992
LineaD:1108,LineaA:1076,18,1,1.2645545458317773,1.2645545458317773
LineaD:1108,LineaA:1076,19,6,8.090394604232886,6.741995503527405
LineaD:1108,LineaA:1076,20,1,1.3922966401414678,0.0
LineaD:1108,LineaA:1076,21,3,4.283041435284066,4.283041435284066
LineaD:1108,LineaA:1076,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1077,9,1,1.2288473505888862,1.2288473505888862
LineaD:1108,LineaB:1077,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaB:1077,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1077,12,4,5.001364484419816,5.001364484419816
LineaD:1108,LineaB:1077,13,1,1.2563479271804898,1.2563479271804898
LineaD:1108,LineaB:1077,14,1,1.2491664413805532,1.2491664413805532
LineaD:1108,LineaB:1077,15,1,1.25492483495506,1.25492483495506
LineaD:1108,LineaB:1077,16,1,1.2583857554110247,1.2583857554110247
LineaD:1108,LineaB:1077,17,7,8.773932763217118,8.773932763217118
LineaD:1108,LineaB:1077,18,3,3.7936636374953316,3.7936636374953316
LineaD:1108,LineaB:1077,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1077,20,3,4.176889920424403,4.176889920424403
LineaD:1108,LineaB:1077,21,1,1.427680478428022,1.427680478428022
LineaD:1108,LineaB:1077,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1078,9,1,1.2288473505888862,1.2288473505888862
LineaD:1108,LineaB:1078,15,2,2.50984966991012,2.50984966991012
LineaD:1108,LineaB:1078,18,1,1.2645545458317773,1.2645545458317773
LineaD:1108,LineaB:1078,20,1,1.3922966401414678,1.3922966401414678
LineaD:1108,LineaB:1078,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1079,13,3,3.7690437815414697,3.7690437815414697
LineaD:1108,LineaB:1079,18,1,1.2645545458317773,0.0
LineaD:1108,LineaB:1079,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1080,8,1,1.207066514475459,1.207066514475459
LineaD:1108,LineaB:1080,11,2,2.5048788809280103,2.5048788809280103
LineaD:1108,LineaB:1080,13,1,1.2563479271804898,1.2563479271804898
LineaD:1108,LineaB:1080,16,2,2.5167715108220494,2.5167715108220494
LineaD:1108,LineaB:1080,18,1,1.2645545458317773,1.2645545458317773
LineaD:1108,LineaB:1080,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1081,6,1,1.251834862385321,1.251834862385321
LineaD:1108,LineaB:1081,7,1,1.2234557595993325,1.2234557595993325
LineaD:1108,LineaB:1081,8,3,3.6211995434263775,3.6211995434263775
LineaD:1108,LineaB:1081,9,3,3.6865420517666587,3.6865420517666587
LineaD:1108,LineaB:1081,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaB:1081,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1081,12,3,3.7510233633148617,3.7510233633148617
LineaD:1108,LineaB:1081,13,7,8.794435490263428,8.794435490263428
LineaD:1108,LineaB:1081,14,1,1.2491664413805532,1.2491664413805532
LineaD:1108,LineaB:1081,15,2,2.50984966991012,1.25492483495506
LineaD:1108,LineaB:1081,16,7,8.808700287877173,8.808700287877173
LineaD:1108,LineaB:1081,17,2,2.506837932347748,2.506837932347748
LineaD:1108,LineaB:1081,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaB:1081,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1081,20,2,2.7845932802829356,2.7845932802829356
LineaD:1108,LineaB:1081,21,8,11.421443827424175,9.993763348996154
LineaD:1108,LineaB:1081,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1082,7,3,3.6703672787979977,3.6703672787979977
LineaD:1108,LineaB:1082,8,7,8.449465601328214,8.449465601328214
LineaD:1108,LineaB:1082,9,4,4.915389402355545,4.915389402355545
LineaD:1108,LineaB:1082,10,2,2.504739254816806,2.504739254816806
LineaD:1108,LineaB:1082,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1082,12,8,10.002728968839632,10.002728968839632
LineaD:1108,LineaB:1082,14,2,2.4983328827611064,2.4983328827611064
LineaD:1108,LineaB:1082,15,3,3.76477450486518,3.76477450486518
LineaD:1108,LineaB:1082,16,4,5.033543021644099,5.033543021644099
LineaD:1108,LineaB:1082,17,1,1.253418966173874,1.253418966173874
LineaD:1108,LineaB:1082,18,3,3.7936636374953316,3.7936636374953316
LineaD:1108,LineaB:1082,19,5,6.741995503527405,6.741995503527405
LineaD:1108,LineaB:1083,7,1,1.2234557595993325,1.2234557595993325
LineaD:1108,LineaB:1083,9,1,1.2288473505888862,1.2288473505888862
LineaD:1108,LineaB:1083,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaB:1083,11,2,2.5048788809280103,2.5048788809280103
LineaD:1108,LineaB:1083,12,1,1.250341121104954,1.250341121104954
LineaD:1108,LineaB:1083,13,2,2.5126958543609796,2.5126958543609796
LineaD:1108,LineaB:1083,16,1,1.2583857554110247,1.2583857554110247
LineaD:1108,LineaB:1083,17,1,1.253418966173874,1.253418966173874
LineaD:1108,LineaB:1083,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaB:1083,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1083,21,3,4.283041435284066,4.283041435284066
LineaD:1108,LineaB:1084,8,1,1.207066514475459,1.207066514475459
LineaD:1108,LineaB:1084,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1084,12,1,1.250341121104954,1.250341121104954
LineaD:1108,LineaB:1084,13,1,1.2563479271804898,1.2563479271804898
LineaD:1108,LineaB:1084,14,1,1.2491664413805532,1.2491664413805532
LineaD:1108,LineaB:1084,15,2,2.50984966991012,2.50984966991012
LineaD:1108,LineaB:1084,16,3,3.775157266233074,3.775157266233074
LineaD:1108,LineaB:1084,17,3,3.7602568985216216,3.7602568985216216
LineaD:1108,LineaB:1084,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaB:1084,19,2,2.696798201410962,2.696798201410962
LineaD:1108,LineaB:1084,20,1,1.3922966401414678,1.3922966401414678
LineaD:1108,LineaB:1085,7,1,1.2234557595993325,1.2234557595993325
LineaD:1108,LineaB:1085,8,1,1.207066514475459,1.207066514475459
LineaD:1108,LineaB:1085,9,3,3.6865420517666587,3.6865420517666587
LineaD:1108,LineaB:1085,10,3,3.757108882225209,2.504739254816806
LineaD:1108,LineaB:1085,12,5,6.25170560552477,6.25170560552477
LineaD:1108,LineaB:1085,13,4,5.025391708721959,5.025391708721959
LineaD:1108,LineaB:1085,14,3,3.7474993241416596,3.7474993241416596
LineaD:1108,LineaB:1085,15,3,3.76477450486518,3.76477450486518
LineaD:1108,LineaB:1085,16,4,5.033543021644099,5.033543021644099
LineaD:1108,LineaB:1085,17,3,3.7602568985216216,3.7602568985216216
LineaD:1108,LineaB:1085,18,4,5.058218183327109,5.058218183327109
LineaD:1108,LineaB:1085,19,3,4.045197302116443,4.045197302116443
LineaD:1108,LineaB:1085,20,4,5.569186560565871,5.569186560565871
LineaD:1108,LineaB:1085,21,2,2.855360956856044,2.855360956856044
LineaD:1108,LineaB:1085,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaB:1086,7,1,1.2234557595993325,1.2234557595993325
LineaD:1108,LineaB:1086,8,1,1.207066514475459,1.207066514475459
LineaD:1108,LineaB:1086,9,2,2.4576947011777723,2.4576947011777723
LineaD:1108,LineaB:1086,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaB:1086,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1086,12,4,5.001364484419816,5.001364484419816
LineaD:1108,LineaB:1086,13,2,2.5126958543609796,2.5126958543609796
LineaD:1108,LineaB:1086,14,3,3.7474993241416596,3.7474993241416596
LineaD:1108,LineaB:1086,15,2,2.50984966991012,2.50984966991012
LineaD:1108,LineaB:1086,16,3,3.775157266233074,3.775157266233074
LineaD:1108,LineaB:1086,17,3,3.7602568985216216,3.7602568985216216
LineaD:1108,LineaB:1086,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaB:1086,20,4,5.569186560565871,5.569186560565871
LineaD:1108,LineaB:1086,21,1,1.427680478428022,1.427680478428022
LineaD:1108,LineaB:1088,6,1,1.251834862385321,1.251834862385321
LineaD:1108,LineaB:1088,7,6,7.3407345575959955,6.117278797996662
LineaD:1108,LineaB:1088,8,6,7.242399086852755,7.242399086852755
LineaD:1108,LineaB:1088,9,4,4.915389402355545,4.915389402355545
LineaD:1108,LineaB:1088,10,4,5.009478509633612,5.009478509633612
LineaD:1108,LineaB:1088,11,3,3.7573183213920154,3.7573183213920154
LineaD:1108,LineaB:1088,12,10,12.50341121104954,12.50341121104954
LineaD:1108,LineaB:1088,13,3,3.7690437815414697,3.7690437815414697
LineaD:1108,LineaB:1088,14,6,7.494998648283319,7.494998648283319
LineaD:1108,LineaB:1088,15,3,3.76477450486518,3.76477450486518
LineaD:1108,LineaB:1088,16,3,3.775157266233074,3.775157266233074
LineaD:1108,LineaB:1088,17,3,3.7602568985216216,3.7602568985216216
LineaD:1108,LineaB:1088,18,5,6.322772729158887,6.322772729158887
LineaD:1108,LineaB:1089,7,3,3.6703672787979977,3.6703672787979977
LineaD:1108,LineaB:1089,8,7,8.449465601328214,8.449465601328214
LineaD:1108,LineaB:1089,9,3,3.6865420517666587,3.6865420517666587
LineaD:1108,LineaB:1089,10,6,7.514217764450418,7.514217764450418
LineaD:1108,LineaB:1089,11,3,3.7573183213920154,3.7573183213920154
LineaD:1108,LineaB:1089,12,4,5.001364484419816,5.001364484419816
LineaD:1108,LineaB:1089,13,7,8.794435490263428,8.794435490263428
LineaD:1108,LineaB:1089,14,6,7.494998648283319,7.494998648283319
LineaD:1108,LineaB:1089,15,6,7.52954900973036,7.52954900973036
LineaD:1108,LineaB:1089,16,3,3.775157266233074,3.775157266233074
LineaD:1108,LineaB:1089,17,6,7.520513797043243,7.520513797043243
LineaD:1108,LineaB:1089,18,6,7.587327274990663,7.587327274990663
LineaD:1108,LineaB:1089,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1089,20,2,2.7845932802829356,2.7845932802829356
LineaD:1108,LineaB:1090,6,2,2.503669724770642,2.503669724770642
LineaD:1108,LineaB:1090,7,3,3.6703672787979977,3.6703672787979977
LineaD:1108,LineaB:1090,8,9,10.863598630279132,10.863598630279132
LineaD:1108,LineaB:1090,9,9,11.059626155299975,11.059626155299975
LineaD:1108,LineaB:1090,10,4,5.009478509633612,5.009478509633612
LineaD:1108,LineaB:1090,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaB:1090,12,4,5.001364484419816,5.001364484419816
LineaD:1108,LineaB:1090,13,5,6.281739635902449,6.281739635902449
LineaD:1108,LineaB:1090,14,5,6.245832206902766,6.245832206902766
LineaD:1108,LineaB:1090,15,1,1.25492483495506,1.25492483495506
LineaD:1108,LineaB:1090,17,4,5.013675864695496,5.013675864695496
LineaD:1108,LineaB:1090,18,5,6.322772729158887,6.322772729158887
LineaD:1108,LineaB:1090,19,3,4.045197302116443,4.045197302116443
LineaD:1108,LineaB:1090,20,1,1.3922966401414678,1.3922966401414678
LineaD:1108,LineaB:1092,6,2,2.503669724770642,2.503669724770642
LineaD:1108,LineaB:1092,7,6,7.3407345575959955,7.3407345575959955
LineaD:1108,LineaB:1092,8,3,3.6211995434263775,3.6211995434263775
LineaD:1108,LineaB:1092,9,7,8.601931454122203,8.601931454122203
LineaD:1108,LineaB:1092,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaB:1092,11,2,2.5048788809280103,2.5048788809280103
LineaD:1108,LineaB:1092,12,9,11.253070089944586,11.253070089944586
LineaD:1108,LineaB:1092,13,7,8.794435490263428,8.794435490263428
LineaD:1108,LineaB:1092,14,4,4.996665765522213,3.7474993241416596
LineaD:1108,LineaB:1092,15,1,1.25492483495506,1.25492483495506
LineaD:1108,LineaB:1092,17,1,1.253418966173874,1.253418966173874
LineaD:1108,LineaB:1092,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaB:1092,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaB:1092,21,2,2.855360956856044,2.855360956856044
LineaD:1108,LineaC:1094,5,2,2.521232876712329,1.2606164383561644
LineaD:1108,LineaC:1094,6,11,13.770183486238532,12.51834862385321
LineaD:1108,LineaC:1094,7,15,18.351836393989988,14.681469115191991
LineaD:1108,LineaC:1094,8,18,21.727197260558263,20.520130746082806
LineaD:1108,LineaC:1094,9,10,12.288473505888861,8.601931454122203
LineaD:1108,LineaC:1094,10,21,26.299762175576465,25.047392548168062
LineaD:1108,LineaC:1094,11,18,22.543909928352093,21.291470487888088
LineaD:1108,LineaC:1094,12,37,46.2626214808833,42.51159811756843
LineaD:1108,LineaC:1094,13,47,59.04835257748302,50.25391708721959
LineaD:1108,LineaC:1094,14,71,88.69081733801927,78.69748580697485
LineaD:1108,LineaC:1094,15,95,119.2178593207307,104.15876130126998
LineaD:1108,LineaC:1094,16,152,191.27463482247575,161.07337669261116
LineaD:1108,LineaC:1094,17,176,220.6017380466018,191.77310182460272
LineaD:1108,LineaC:1094,18,142,179.56674550811238,144.1592182248226
LineaD:1108,LineaC:1094,19,76,102.47833165361655,86.29754244515078
LineaD:1108,LineaC:1094,20,48,66.83023872679045,62.653348806366054
LineaD:1108,LineaC:1094,21,26,37.11969243912857,31.408970525416482
LineaD:1108,LineaC:1094,22,6,8.557935735150926,7.131613112625771
LineaD:1108,LineaC:1095,7,5,6.117278797996662,6.117278797996662
LineaD:1108,LineaC:1095,8,3,3.6211995434263775,3.6211995434263775
LineaD:1108,LineaC:1095,10,3,3.757108882225209,3.757108882225209
LineaD:1108,LineaC:1095,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaC:1095,12,3,3.7510233633148617,3.7510233633148617
LineaD:1108,LineaC:1095,13,2,2.5126958543609796,2.5126958543609796
LineaD:1108,LineaC:1095,15,3,3.76477450486518,3.76477450486518
LineaD:1108,LineaC:1095,16,5,6.291928777055124,6.291928777055124
LineaD:1108,LineaC:1095,17,4,5.013675864695496,5.013675864695496
LineaD:1108,LineaC:1095,18,8,10.116436366654218,10.116436366654218
LineaD:1108,LineaC:1095,21,2,2.855360956856044,2.855360956856044
LineaD:1108,LineaC:1097,6,1,1.251834862385321,1.251834862385321
LineaD:1108,LineaC:1097,7,6,7.3407345575959955,7.3407345575959955
LineaD:1108,LineaC:1097,8,7,8.449465601328214,8.449465601328214
LineaD:1108,LineaC:1097,9,5,6.144236752944431,6.144236752944431
LineaD:1108,LineaC:1097,10,4,5.009478509633612,5.009478509633612
LineaD:1108,LineaC:1097,12,6,7.5020467266297235,7.5020467266297235
LineaD:1108,LineaC:1097,13,7,8.794435490263428,8.794435490263428
LineaD:1108,LineaC:1097,14,3,3.7474993241416596,3.7474993241416596
LineaD:1108,LineaC:1097,16,4,5.033543021644099,5.033543021644099
LineaD:1108,LineaC:1097,17,9,11.280770695564865,11.280770695564865
LineaD:1108,LineaC:1097,18,2,2.5291090916635546,2.5291090916635546
LineaD:1108,LineaC:1097,20,1,1.3922966401414678,1.3922966401414678
LineaD:1108,LineaC:1097,21,1,1.427680478428022,1.427680478428022
LineaD:1108,LineaC:1098,6,1,1.251834862385321,1.251834862385321
LineaD:1108,LineaC:1098,8,9,10.863598630279132,10.863598630279132
LineaD:1108,LineaC:1098,9,8,9.83077880471109,9.83077880471109
LineaD:1108,LineaC:1098,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaC:1098,11,4,5.0097577618560205,5.0097577618560205
LineaD:1108,LineaC:1098,12,3,3.7510233633148617,3.7510233633148617
LineaD:1108,LineaC:1098,13,2,2.5126958543609796,2.5126958543609796
LineaD:1108,LineaC:1098,14,2,2.4983328827611064,2.4983328827611064
LineaD:1108,LineaC:1098,15,5,6.274624174775299,6.274624174775299
LineaD:1108,LineaC:1098,16,7,8.808700287877173,8.808700287877173
LineaD:1108,LineaC:1098,17,8,10.027351729390992,10.027351729390992
LineaD:1108,LineaC:1098,18,5,6.322772729158887,6.322772729158887
LineaD:1108,LineaC:1098,19,5,6.741995503527405,5.393596402821924
LineaD:1108,LineaC:1098,20,2,2.7845932802829356,2.7845932802829356
LineaD:1108,LineaC:1098,21,3,4.283041435284066,4.283041435284066
LineaD:1108,LineaC:1098,22,2,2.8526452450503084,1.4263226225251542
LineaD:1108,LineaC:1100,7,2,2.446911519198665,2.446911519198665
LineaD:1108,LineaC:1100,8,3,3.6211995434263775,3.6211995434263775
LineaD:1108,LineaC:1100,9,5,6.144236752944431,4.915389402355545
LineaD:1108,LineaC:1100,11,1,1.2524394404640051,1.2524394404640051
LineaD:1108,LineaC:1100,12,6,7.5020467266297235,7.5020467266297235
LineaD:1108,LineaC:1100,13,5,6.281739635902449,6.281739635902449
LineaD:1108,LineaC:1100,14,3,3.7474993241416596,2.4983328827611064
LineaD:1108,LineaC:1100,15,4,5.01969933982024,5.01969933982024
LineaD:1108,LineaC:1100,16,7,8.808700287877173,8.808700287877173
LineaD:1108,LineaC:1100,17,4,5.013675864695496,5.013675864695496
LineaD:1108,LineaC:1100,18,5,6.322772729158887,6.322772729158887
LineaD:1108,LineaC:1100,19,1,1.348399100705481,1.348399100705481
LineaD:1108,LineaC:1100,21,2,2.855360956856044,2.855360956856044
LineaD:1108,LineaC:1100,22,3,4.278967867575463,4.278967867575463
LineaD:1108,LineaC:1101,5,1,1.2606164383561644,1.2606164383561644
LineaD:1108,LineaC:1101,6,1,1.251834862385321,1.251834862385321
LineaD:1108,LineaC:1101,7,3,3.6703672787979977,3.6703672787979977
LineaD:1108,LineaC:1101,8,7,8.449465601328214,8.449465601328214
LineaD:1108,LineaC:1101,9,9,11.059626155299975,11.059626155299975
LineaD:1108,LineaC:1101,10,1,1.252369627408403,1.252369627408403
LineaD:1108,LineaC:1101,11,7,8.767076083248035,8.767076083248035
LineaD:1108,LineaC:1101,12,4,5.001364484419816,5.001364484419816
LineaD:1108,LineaC:1101,13,1,1.2563479271804898,1.2563479271804898
LineaD:1108,LineaC:1101,14,4,4.996665765522213,2.4983328827611064
LineaD:1108,LineaC:1101,15,8,10.03939867964048,8.784473844685419
LineaD:1108,LineaC:1101,16,4,5.033543021644099,5.033543021644099
LineaD:1108,LineaC:1101,17,9,11.280770695564865,11.280770695564865
LineaD:1108,LineaC:1101,18,8,10.116436366654218,8.851881820822442
LineaD:1108,LineaC:1101,19,3,4.045197302116443,4.045197302116443
LineaD:1108,LineaC:1101,20,2,2.7845932802829356,1.3922966401414678
LineaD:1108,LineaC:1101,21,2,2.855360956856044,2.855360956856044
LineaD:1108,LineaC:1101,22,2,2.8526452450503084,2.8526452450503084
LineaD:1108,LineaD:1103,5,2,2.521232876712329,2.521232876712329
LineaD:1108,LineaD:1103,6,8,10.014678899082568,8.762844036697247
LineaD:1108,LineaD:1103,7,35,42.82095158597664,40.37404006677797
LineaD:1108,LineaD:1103,8,33,39.83319497769015,37.419061948739234
LineaD:1108,LineaD:1103,9,38,46.69619932237767,46.69619932237767
LineaD:1108,LineaD:1103,10,28,35.06634956743529,32.56161031261848
LineaD:1108,LineaD:1103,11,23,28.806107130672117,28.806107130672117
LineaD:1108,LineaD:1103,12,33,41.26125699646348,38.760574754253575
LineaD:1108,LineaD:1103,13,34,42.71582952413665,38.94678574259518
LineaD:1108,LineaD:1103,14,35,43.72082544831936,41.222492565558255
LineaD:1108,LineaD:1103,15,39,48.94206856324734,47.68714372829228
LineaD:1108,LineaD:1103,16,44,55.36897323808509,54.11058748267406
LineaD:1108,LineaD:1103,17,30,37.602568985216216,36.34915001904234
LineaD:1108,LineaD:1103,18,56,70.81505456657953,67.02139092908419
LineaD:1108,LineaD:1103,19,28,37.755174819753464,36.406775719047985
LineaD:1108,LineaD:1103,20,23,32.02282272325376,32.02282272325376
LineaD:1108,LineaD:1103,21,16,22.84288765484835,18.559846219564285
LineaD:1108,LineaD:1103,22,7,9.98425835767608,9.98425835767608
LineaD:1108,LineaD:1104,5,3,3.7818493150684933,3.7818493150684933
LineaD:1108,LineaD:1104,6,9,11.26651376146789,11.26651376146789
LineaD:1108,LineaD:1104,7,39,47.714774624373966,47.714774624373966
LineaD:1108,LineaD:1104,8,39,47.075594064542905,43.45439452111653
LineaD:1108,LineaD:1104,9,36,44.2385046211999,43.009657270611015
LineaD:1108,LineaD:1104,10,36,45.08530658670251,45.08530658670251
LineaD:1108,LineaD:1104,11,18,22.543909928352093,21.291470487888088
LineaD:1108,LineaD:1104,12,24,30.008186906518894,30.008186906518894
LineaD:1108,LineaD:1104,13,26,32.665046106692735,32.665046106692735
LineaD:1108,LineaD:1104,14,28,34.976660358655494,33.727493917274934
LineaD:1108,LineaD:1104,15,33,41.41251955351698,41.41251955351698
LineaD:1108,LineaD:1104,16,30,37.751572662330744,33.976415396097664
LineaD:1108,LineaD:1104,17,40,50.13675864695496,47.62992071460721
LineaD:1108,LineaD:1104,18,42,53.11129092493464,48.05307274160754
LineaD:1108,LineaD:1104,19,37,49.8907667261028,44.49717032328087
LineaD:1108,LineaD:1104,20,19,26.45363616268789,26.45363616268789
LineaD:1108,LineaD:1104,21,9,12.849124305852197,12.849124305852197
LineaD:1108,LineaD:1104,22,2,2.8526452450503084,2.8526452450503084
LineaD:1108,LineaD:1104,23,3,4.465473145780051,1.4884910485933505
LineaD:1108,LineaD:1105,6,7,8.762844036697247,8.762844036697247
LineaD:1108,LineaD:1105,7,17,20.798747913188652,18.351836393989988
LineaD:1108,LineaD:1105,8,27,32.5907958908374,32.5907958908374
LineaD:1108,LineaD:1105,9,28,34.407725816488814,34.407725816488814
LineaD:1108,LineaD:1105,10,19,23.79502292075966,23.79502292075966
LineaD:1108,LineaD:1105,11,13,16.281712726032065,16.281712726032065
LineaD:1108,LineaD:1105,12,21,26.257163543204033,23.756481300994125
LineaD:1108,LineaD:1105,13,22,27.639654397970777,27.639654397970777
LineaD:1108,LineaD:1105,14,20,24.983328827611064,24.983328827611064
LineaD:1108,LineaD:1105,15,16,20.07879735928096,18.8238725243259
LineaD:1108,LineaD:1105,16,25,31.459643885275618,30.20125812986459
LineaD:1108,LineaD:1105,17,18,22.56154139112973,22.56154139112973
LineaD:1108,LineaD:1105,18,26,32.87841819162621,32.87841819162621
LineaD:1108,LineaD:1105,19,17,22.922784711993177,22.922784711993177
LineaD:1108,LineaD:1105,20,7,9.746076480990276,9.746076480990276
LineaD:1108,LineaD:1105,21,5,7.13840239214011,7.13840239214011
LineaD:1108,LineaD:1105,22,3,4.278967867575463,4.278967867575463
LineaD:1108,LineaD:1106,5,1,1.2606164383561644,1.2606164383561644
LineaD:1108,LineaD:1106,6,4,5.007339449541284,3.755504587155963
LineaD:1108,LineaD:1106,7,14,17.128380634390656,17.128380634390656
LineaD:1108,LineaD:1106,8,20,24.14133028950918,24.14133028950918
LineaD:1108,LineaD:1106,9,20,24.576947011777722,23.348099661188837
LineaD:1108,LineaD:1106,10,17,21.29028366594285,21.29028366594285
LineaD:1108,LineaD:1106,11,14,17.53415216649607,17.53415216649607
LineaD:1108,LineaD:1106,12,11,13.753752332154495,13.753752332154495
LineaD:1108,LineaD:1106,13,12,15.076175126165879,15.076175126165879
LineaD:1108,LineaD:1106,14,9,11.242497972424978,11.242497972424978
LineaD:1108,LineaD:1106,15,10,12.549248349550599,12.549248349550599
LineaD:1108,LineaD:1106,16,17,21.39255784198742,18.875786331165372
LineaD:1108,LineaD:1106,17,12,15.041027594086486,15.041027594086486
LineaD:1108,LineaD:1106,18,15,18.968318187476658,17.703763641644883
LineaD:1108,LineaD:1106,19,12,16.18078920846577,16.18078920846577
LineaD:1108,LineaD:1106,20,3,4.176889920424403,4.176889920424403
LineaD:1108,LineaD:1106,21,6,8.566082870568131,8.566082870568131
LineaD:1108,LineaD:1106,22,5,7.131613112625771,7.131613112625771
LineaD:1108,LineaD:1107,5,1,1.2606164383561644,0.0
LineaD:1108,LineaD:1107,6,7,8.762844036697247,8.762844036697247
LineaD:1108,LineaD:1107,7,20,24.46911519198665,23.245659432387317
LineaD:1108,LineaD:1107,8,11,13.27773165923005,13.27773165923005
LineaD:1108,LineaD:1107,9,9,11.059626155299975,11.059626155299975
LineaD:1108,LineaD:1107,10,18,22.542653293351254,22.542653293351254
LineaD:1108,LineaD:1107,11,4,5.0097577618560205,5.0097577618560205
LineaD:1108,LineaD:1107,12,6,7.5020467266297235,7.5020467266297235
LineaD:1108,LineaD:1107,13,9,11.307131344624409,11.307131344624409
LineaD:1108,LineaD:1107,14,4,4.996665765522213,4.996665765522213
LineaD:1108,LineaD:1107,15,10,12.549248349550599,11.29432351459554
LineaD:1108,LineaD:1107,16,11,13.842243309521272,13.842243309521272
LineaD:1108,LineaD:1107,17,10,12.53418966173874,11.280770695564865
LineaD:1108,LineaD:1107,18,3,3.7936636374953316,3.7936636374953316
LineaD:1108,LineaD:1107,19,7,9.438793704938366,9.438793704938366
LineaD:1108,LineaD:1107,20,4,5.569186560565871,5.569186560565871
LineaD:1108,LineaD:1107,21,3,4.283041435284066,4.283041435284066
LineaD:1108,LineaD:1107,22,1,1.4263226225251542,1.4263226225251542
LineaD:1108,LineaD:1110,5,1,1.2606164383561644,1.2606164383561644
LineaD:1108,LineaD:1110,6,4,5.007339449541284,5.007339449541284
LineaD:1108,LineaD:1110,7,8,9.78764607679466,9.78764607679466
LineaD:1108,LineaD:1110,8,14,16.898931202656428,16.898931202656428
LineaD:1108,LineaD:1110,9,14,17.203862908244407,17.203862908244407
LineaD:1108,LineaD:1110,10,13,16.28080515630924,15.028435528900836
LineaD:1108,LineaD:1110,11,12,15.029273285568062,15.029273285568062
LineaD:1108,LineaD:1110,12,14,17.504775695469355,17.504775695469355
LineaD:1108,LineaD:1110,13,20,25.126958543609796,23.870610616429307
LineaD:1108,LineaD:1110,14,17,21.235829503469404,21.235829503469404
LineaD:1108,LineaD:1110,15,10,12.549248349550599,12.549248349550599
LineaD:1108,LineaD:1110,16,14,17.617400575754345,17.617400575754345
LineaD:1108,LineaD:1110,17,14,17.547865526434236,16.29444656026036
LineaD:1108,LineaD:1110,18,20,25.291090916635547,24.02653637080377
LineaD:1108,LineaD:1110,19,6,8.090394604232886,6.741995503527405
LineaD:1108,LineaD:1110,20,8,11.138373121131742,11.138373121131742
LineaD:1108,LineaD:1110,21,6,8.566082870568131,8.566082870568131
LineaD:1108,LineaD:1110,22,5,7.131613112625771,7.131613112625771
LineaD:1108,LineaD:1110,23,1,1.4884910485933505,1.4884910485933505
LineaD:1108,LineaD:1111,5,1,1.2606164383561644,1.2606164383561644
LineaD:1108,LineaD:1111,6,5,6.259174311926605,5.007339449541284
LineaD:1108,LineaD:1111,7,20,24.46911519198665,23.245659432387317
LineaD:1108,LineaD:1111,8,20,24.14133028950918,24.14133028950918
LineaD:1108,LineaD:1111,9,37,45.46735197178879,44.2385046211999
LineaD:1108,LineaD:1111,10,27,33.81397994002688,33.81397994002688
LineaD:1108,LineaD:1111,11,29,36.32074377345615,36.32074377345615
LineaD:1108,LineaD:1111,12,36,45.012280359778345,45.012280359778345
LineaD:1108,LineaD:1111,13,38,47.741221232858614,47.741221232858614
LineaD:1108,LineaD:1111,14,38,47.468324772461024,44.96999188969991
