linea,direction_id,orden,nodo,hora,pasajeros_hora_media,pasajeros_hora_desvio,formaciones_hora_media,capacidad,max_a_bordo,max_anden,quedaron_abajo_por_replica
B,0,9,LineaB:1083,11,3172.50,282.71,13.30,1074,967,49,0.0
B,0,9,LineaB:1083,12,4356.40,284.21,14.00,1074,967,49,0.0
B,0,9,LineaB:1083,13,4587.50,174.99,13.70,1074,967,49,0.0
B,0,9,LineaB:1083,14,4504.20,358.35,13.80,1074,967,49,0.0
B,0,9,LineaB:1083,15,5834.90,279.66,14.60,1074,967,49,0.0
B,0,9,LineaB:1083,16,7620.10,211.15,15.80,1074,967,49,0.0
B,0,9,LineaB:1083,17,9288.90,281.61,14.20,1074,967,49,0.0
B,0,9,LineaB:1083,18,9232.40,403.53,15.10,1074,967,49,0.0
B,0,9,LineaB:1083,19,5273.80,214.76,15.10,1074,967,49,0.0
B,0,9,LineaB:1083,20,3867.50,167.07,13.70,1074,967,49,0.0
B,0,9,LineaB:1083,21,2694.50,160.45,13.20,1074,967,49,0.0
B,0,9,LineaB:1083,22,2049.50,91.62,11.60,1074,967,49,0.0
B,0,9,LineaB:1083,23,419.50,32.18,7.20,1074,967,49,0.0
B,0,10,LineaB:1084,5,219.10,27.01,6.00,1074,851,38,0.0
B,0,10,LineaB:1084,6,1422.60,90.98,9.20,1074,851,38,0.0
B,0,10,LineaB:1084,7,3663.60,177.24,12.10,1074,851,38,0.0
B,0,10,LineaB:1084,8,3703.00,162.30,14.40,1074,851,38,0.0
B,0,10,LineaB:1084,9,2978.60,114.57,15.10,1074,851,38,0.0
B,0,10,LineaB:1084,10,2350.30,106.98,14.70,1074,851,38,0.0
B,0,10,LineaB:1084,11,2713.00,175.39,13.40,1074,851,38,0.0
B,0,10,LineaB:1084,12,3729.90,190.10,14.00,1074,851,38,0.0
B,0,10,LineaB:1084,13,4002.20,90.63,13.70,1074,851,38,0.0
B,0,10,LineaB:1084,14,3958.10,146.20,13.90,1074,851,38,0.0
B,0,10,LineaB:1084,15,4802.20,202.60,14.10,1074,851,38,0.0
B,0,10,LineaB:1084,16,6673.70,238.15,15.90,1074,851,38,0.0
B,0,10,LineaB:1084,17,8451.70,220.70,14.70,1074,851,38,0.0
B,0,10,LineaB:1084,18,8100.20,236.38,14.80,1074,851,38,0.0
B,0,10,LineaB:1084,19,4712.10,157.29,15.00,1074,851,38,0.0
B,0,10,LineaB:1084,20,3458.20,94.02,13.70,1074,851,38,0.0
B,0,10,LineaB:1084,21,2410.70,113.19,13.20,1074,851,38,0.0
B,0,10,LineaB:1084,22,1878.40,79.97,12.00,1074,851,38,0.0
B,0,10,LineaB:1084,23,393.50,36.78,7.40,1074,851,38,0.0
B,0,11,LineaB:1082,5,136.90,33.78,5.30,1074,786,17,0.0
B,0,11,LineaB:1082,6,1281.40,73.44,9.70,1074,786,17,0.0
B,0,11,LineaB:1082,7,2938.60,115.10,11.50,1074,786,17,0.0
B,0,11,LineaB:1082,8,3113.90,123.72,14.50,1074,786,17,0.0
B,0,11,LineaB:1082,9,2460.60,130.06,15.30,1074,786,17,0.0
B,0,11,LineaB:1082,10,2018.60,107.47,14.70,1074,786,17,0.0
B,0,11,LineaB:1082,11,2226.60,112.03,13.30,1074,786,17,0.0
B,0,11,LineaB:1082,12,3375.50,134.69,14.00,1074,786,17,0.0
B,0,11,LineaB:1082,13,3505.10,122.19,13.80,1074,786,17,0.0
B,0,11,LineaB:1082,14,3506.00,149.84,13.80,1074,786,17,0.0
B,0,11,LineaB:1082,15,4313.90,135.64,14.40,1074,786,17,0.0
B,0,11,LineaB:1082,16,5814.50,163.54,15.70,1074,786,17,0.0
B,0,11,LineaB:1082,17,7697.00,167.54,14.80,1074,786,17,0.0
B,0,11,LineaB:1082,18,7187.70,128.46,14.70,1074,786,17,0.0
B,0,11,LineaB:1082,19,4239.00,177.60,15.10,1074,786,17,0.0
B,0,11,LineaB:1082,20,3059.90,55.93,13.80,1074,786,17,0.0
B,0,11,LineaB:1082,21,2163.10,74.79,13.20,1074,786,17,0.0
B,0,11,LineaB:1082,22,1676.70,60.65,11.70,1074,786,17,0.0
B,0,11,LineaB:1082,23,402.30,26.10,8.00,1074,786,17,0.0
B,0,12,LineaB:1081,5,88.90,17.36,6.10,1074,535,17,0.0
B,0,12,LineaB:1081,6,829.60,63.81,9.60,1074,535,17,0.0
B,0,12,LineaB:1081,7,2076.00,62.63,11.70,1074,535,17,0.0
B,0,12,LineaB:1081,8,2179.50,91.02,14.30,1074,535,17,0.0
B,0,12,LineaB:1081,9,1725.50,61.56,15.10,1074,535,17,0.0
B,0,12,LineaB:1081,10,1343.60,72.66,14.90,1074,535,17,0.0
B,0,12,LineaB:1081,11,1494.80,62.89,13.40,1074,535,17,0.0
B,0,12,LineaB:1081,12,2255.00,85.64,14.00,1074,535,17,0.0
B,0,12,LineaB:1081,13,2301.70,80.83,13.50,1074,535,17,0.0
B,0,12,LineaB:1081,14,2265.30,68.27,13.80,1074,535,17,0.0
B,0,12,LineaB:1081,15,2740.10,135.87,14.60,1074,535,17,0.0
B,0,12,LineaB:1081,16,3845.50,179.39,15.80,1074,535,17,0.0
B,0,12,LineaB:1081,17,4873.50,125.14,14.30,1074,535,17,0.0
B,0,12,LineaB:1081,18,4787.20,174.83,14.90,1074,535,17,0.0
B,0,12,LineaB:1081,19,2766.20,123.37,15.00,1074,535,17,0.0
B,0,12,LineaB:1081,20,2043.60,102.72,13.80,1074,535,17,0.0
B,0,12,LineaB:1081,21,1386.10,65.89,13.30,1074,535,17,0.0
B,0,12,LineaB:1081,22,1173.90,84.42,12.00,1074,535,17,0.0
B,0,12,LineaB:1081,23,293.30,23.65,8.20,1074,535,17,0.0
B,0,13,LineaB:1080,5,50.50,8.68,6.00,1074,510,9,0.0
B,0,13,LineaB:1080,6,606.90,56.08,9.20,1074,510,9,0.0
B,0,13,LineaB:1080,7,1673.70,76.20,11.50,1074,510,9,0.0
B,0,13,LineaB:1080,8,1690.90,71.64,14.10,1074,510,9,0.0
B,0,13,LineaB:1080,9,1488.20,39.05,15.40,1074,510,9,0.0
B,0,13,LineaB:1080,10,1205.50,55.09,14.90,1074,510,9,0.0
B,0,13,LineaB:1080,11,1380.80,51.43,13.80,1074,510,9,0.0
B,0,13,LineaB:1080,12,1952.00,108.68,13.40,1074,510,9,0.0
B,0,13,LineaB:1080,13,2107.40,84.62,13.70,1074,510,9,0.0
B,0,13,LineaB:1080,14,2108.60,79.31,13.90,1074,510,9,0.0
B,0,13,LineaB:1080,15,2458.40,103.97,14.40,1074,510,9,0.0
B,0,13,LineaB:1080,16,3469.60,160.41,15.60,1074,510,9,0.0
B,0,13,LineaB:1080,17,4669.00,228.44,14.70,1074,510,9,0.0
B,0,13,LineaB:1080,18,4519.60,165.98,15.00,1074,510,9,0.0
B,0,13,LineaB:1080,19,2575.10,67.28,15.00,1074,510,9,0.0
B,0,13,LineaB:1080,20,1893.50,72.71,13.60,1074,510,9,0.0
B,0,13,LineaB:1080,21,1279.90,100.49,13.40,1074,510,9,0.0
B,0,13,LineaB:1080,22,1092.60,81.84,12.00,1074,510,9,0.0
B,0,13,LineaB:1080,23,307.20,36.48,8.70,1074,510,9,0.0
B,0,14,LineaB:1079,5,38.10,12.00,5.70,1074,416,9,0.0
B,0,14,LineaB:1079,6,474.50,23.25,9.30,1074,416,9,0.0
B,0,14,LineaB:1079,7,1221.10,65.74,11.40,1074,416,9,0.0
B,0,14,LineaB:1079,8,1273.20,85.25,14.30,1074,416,9,0.0
B,0,14,LineaB:1079,9,1127.00,45.52,15.20,1074,416,9,0.0
B,0,14,LineaB:1079,10,989.00,34.12,14.70,1074,416,9,0.0
B,0,14,LineaB:1079,11,1086.60,66.05,13.70,1074,416,9,0.0
B,0,14,LineaB:1079,12,1614.80,76.14,13.70,1074,416,9,0.0
B,0,14,LineaB:1079,13,1710.70,61.89,13.70,1074,416,9,0.0
B,0,14,LineaB:1079,14,1678.30,76.01,13.80,1074,416,9,0.0
B,0,14,LineaB:1079,15,1981.00,106.06,14.40,1074,416,9,0.0
B,0,14,LineaB:1079,16,2890.20,144.03,15.70,1074,416,9,0.0
B,0,14,LineaB:1079,17,3793.50,210.14,14.50,1074,416,9,0.0
B,0,14,LineaB:1079,18,3773.20,173.74,14.90,1074,416,9,0.0
B,0,14,LineaB:1079,19,2161.10,73.66,15.00,1074,416,9,0.0
B,0,14,LineaB:1079,20,1561.70,40.70,13.80,1074,416,9,0.0
B,0,14,LineaB:1079,21,1047.00,49.74,13.50,1074,416,9,0.0
B,0,14,LineaB:1079,22,858.70,52.64,11.90,1074,416,9,0.0
B,0,14,LineaB:1079,23,263.60,31.27,9.10,1074,416,9,0.0
B,0,15,LineaB:1078,5,23.10,7.81,5.00,1074,342,3,0.0
B,0,15,LineaB:1078,6,399.40,16.97,9.80,1074,342,3,0.0
B,0,15,LineaB:1078,7,976.80,38.44,11.10,1074,342,3,0.0
B,0,15,LineaB:1078,8,1005.10,64.74,14.10,1074,342,3,0.0
B,0,15,LineaB:1078,9,926.10,52.44,15.40,1074,342,3,0.0
B,0,15,LineaB:1078,10,808.50,27.44,14.90,1074,342,3,0.0
B,0,15,LineaB:1078,11,873.40,40.09,13.80,1074,342,3,0.0
B,0,15,LineaB:1078,12,1271.00,55.57,13.40,1074,342,3,0.0
B,0,15,LineaB:1078,13,1379.50,57.49,13.50,1074,342,3,0.0
B,0,15,LineaB:1078,14,1379.70,63.52,14.00,1074,342,3,0.0
B,0,15,LineaB:1078,15,1599.60,55.61,14.50,1074,342,3,0.0
B,0,15,LineaB:1078,16,2251.50,61.00,15.50,1074,342,3,0.0
B,0,15,LineaB:1078,17,3033.00,144.13,14.60,1074,342,3,0.0
B,0,15,LineaB:1078,18,3073.30,156.85,15.10,1074,342,3,0.0
B,0,15,LineaB:1078,19,1765.80,89.51,14.90,1074,342,3,0.0
B,0,15,LineaB:1078,20,1235.70,57.18,13.80,1074,342,3,0.0
B,0,15,LineaB:1078,21,830.50,59.19,13.40,1074,342,3,0.0
B,0,15,LineaB:1078,22,681.00,40.76,12.10,1074,342,3,0.0
B,0,15,LineaB:1078,23,217.80,22.27,9.40,1074,342,3,0.0
B,1,0,LineaB:1077,5,195.30,13.91,5.80,1074,578,578,0.0
B,1,0,LineaB:1077,6,1363.00,93.57,11.80,1074,578,578,0.0
B,1,0,LineaB:1077,7,3658.10,113.57,14.30,1074,578,578,0.0
B,1,0,LineaB:1077,8,3698.70,151.00,15.10,1074,578,578,0.0
B,1,0,LineaB:1077,9,2557.00,103.93,14.80,1074,578,578,0.0
B,1,0,LineaB:1077,10,1285.10,46.40,13.50,1074,578,578,0.0
B,1,0,LineaB:1077,11,1030.80,31.16,13.70,1074,578,578,0.0
B,1,0,LineaB:1077,12,1148.30,59.83,12.70,1074,578,578,0.0
B,1,0,LineaB:1077,13,1184.40,33.63,13.40,1074,578,578,0.0
B,1,0,LineaB:1077,14,901.70,45.75,13.80,1074,578,578,0.0
B,1,0,LineaB:1077,15,804.70,36.20,15.00,1074,578,578,0.0
B,1,0,LineaB:1077,16,1116.10,28.50,15.10,1074,578,578,0.0
B,1,0,LineaB:1077,17,1467.00,46.72,14.90,1074,578,578,0.0
B,1,0,LineaB:1077,18,935.70,67.61,14.00,1074,578,578,0.0
B,1,0,LineaB:1077,19,624.30,40.92,14.20,1074,578,578,0.0
B,1,0,LineaB:1077,20,493.90,42.48,12.50,1074,578,578,0.0
B,1,0,LineaB:1077,21,230.50,23.56,12.30,1074,578,578,0.0
B,1,0,LineaB:1077,22,136.90,14.36,10.10,1074,578,578,0.0
B,1,0,LineaB:1077,23,2.80,4.64,0.30,1074,578,578,0.0
B,1,1,LineaB:1078,5,189.60,30.53,5.40,1074,702,124,0.0
B,1,1,LineaB:1078,6,1579.70,99.98,12.00,1074,702,124,0.0
B,1,1,LineaB:1078,7,4445.20,137.94,14.20,1074,702,124,0.0
B,1,1,LineaB:1078,8,4515.20,149.56,15.10,1074,702,124,0.0
B,1,1,LineaB:1078,9,3267.40,130.49,14.90,1074,702,124,0.0
B,1,1,LineaB:1078,10,1597.10,34.02,13.30,1074,702,124,0.0
B,1,1,LineaB:1078,11,1270.10,80.88,13.60,1074,702,124,0.0
B,1,1,LineaB:1078,12,1419.70,66.87,12.80,1074,702,124,0.0
B,1,1,LineaB:1078,13,1524.60,46.40,13.30,1074,702,124,0.0
B,1,1,LineaB:1078,14,1088.30,59.23,13.90,1074,702,124,0.0
B,1,1,LineaB:1078,15,1021.60,56.87,14.80,1074,702,124,0.0
B,1,1,LineaB:1078,16,1410.50,53.02,15.40,1074,702,124,0.0
B,1,1,LineaB:1078,17,1803.40,78.14,14.70,1074,702,124,0.0
B,1,1,LineaB:1078,18,1253.00,80.89,14.10,1074,702,124,0.0
B,1,1,LineaB:1078,19,784.20,51.32,14.00,1074,702,124,0.0
B,1,1,LineaB:1078,20,604.50,30.31,12.90,1074,702,124,0.0
B,1,1,LineaB:1078,21,313.90,28.60,12.10,1074,702,124,0.0
B,1,1,LineaB:1078,22,164.80,15.68,10.10,1074,702,124,0.0
B,1,1,LineaB:1078,23,8.30,6.36,0.70,1074,702,124,0.0
B,1,2,LineaB:1079,5,179.30,19.56,4.90,1074,834,134,0.0
B,1,2,LineaB:1079,6,1768.90,71.46,12.00,1074,834,134,0.0
B,1,2,LineaB:1079,7,5141.00,134.62,14.00,1074,834,134,0.0
B,1,2,LineaB:1079,8,5500.20,189.71,15.20,1074,834,134,0.0
B,1,2,LineaB:1079,9,4004.40,115.68,14.60,1074,834,134,0.0
B,1,2,LineaB:1079,10,2166.60,92.75,13.90,1074,834,134,0.0
B,1,2,LineaB:1079,11,1615.00,85.72,13.40,1074,834,134,0.0
B,1,2,LineaB:1079,12,1842.40,66.80,13.00,1074,834,134,0.0
B,1,2,LineaB:1079,13,1910.80,50.50,13.30,1074,834,134,0.0
B,1,2,LineaB:1079,14,1358.90,68.93,13.70,1074,834,134,0.0
B,1,2,LineaB:1079,15,1300.50,56.76,14.90,1074,834,134,0.0
B,1,2,LineaB:1079,16,1735.30,71.40,15.20,1074,834,134,0.0
B,1,2,LineaB:1079,17,2392.40,74.27,15.20,1074,834,134,0.0
B,1,2,LineaB:1079,18,1677.30,64.41,13.90,1074,834,134,0.0
B,1,2,LineaB:1079,19,1038.00,58.29,14.10,1074,834,134,0.0
B,1,2,LineaB:1079,20,734.60,36.34,12.70,1074,834,134,0.0
B,1,2,LineaB:1079,21,411.80,31.22,12.30,1074,834,134,0.0
B,1,2,LineaB:1079,22,233.10,14.11,10.30,1074,834,134,0.0
B,1,2,LineaB:1079,23,10.60,8.40,0.70,1074,834,134,0.0
B,1,3,LineaB:1080,5,182.80,11.29,4.80,1074,879,77,0.0
B,1,3,LineaB:1080,6,1806.70,91.74,11.90,1074,879,77,0.0
B,1,3,LineaB:1080,7,5319.30,185.69,13.80,1074,879,77,0.0
B,1,3,LineaB:1080,8,5956.20,200.61,15.40,1074,879,77,0.0
B,1,3,LineaB:1080,9,4364.80,137.09,14.50,1074,879,77,0.0
B,1,3,LineaB:1080,10,2340.00,101.14,13.70,1074,879,77,0.0
B,1,3,LineaB:1080,11,1809.00,52.18,13.70,1074,879,77,0.0
B,1,3,LineaB:1080,12,2001.00,85.74,12.60,1074,879,77,0.0
B,1,3,LineaB:1080,13,2173.00,66.20,13.30,1074,879,77,0.0
B,1,3,LineaB:1080,14,1611.00,74.42,13.90,1074,879,77,0.0
B,1,3,LineaB:1080,15,1518.30,53.36,14.90,1074,879,77,0.0
B,1,3,LineaB:1080,16,2000.70,49.41,15.30,1074,879,77,0.0
B,1,3,LineaB:1080,17,2773.50,72.94,14.90,1074,879,77,0.0
B,1,3,LineaB:1080,18,2100.70,100.27,14.30,1074,879,77,0.0
B,1,3,LineaB:1080,19,1148.80,39.14,13.70,1074,879,77,0.0
B,1,3,LineaB:1080,20,816.50,42.70,12.70,1074,879,77,0.0
B,1,3,LineaB:1080,21,514.70,17.91,12.40,1074,879,77,0.0
B,1,3,LineaB:1080,22,355.30,22.88,10.50,1074,879,77,0.0
B,1,3,LineaB:1080,23,20.70,10.08,1.00,1074,879,77,0.0
B,1,4,LineaB:1081,5,395.90,30.71,5.60,1074,1074,445,30.6
B,1,4,LineaB:1081,6,2605.10,206.13,11.50,1074,1074,445,30.6
B,1,4,LineaB:1081,7,7798.80,236.68,13.90,1074,1074,445,30.6
B,1,4,LineaB:1081,8,8937.50,222.49,15.10,1074,1074,445,30.6
B,1,4,LineaB:1081,9,7246.40,234.24,14.70,1074,1074,445,30.6
B,1,4,LineaB:1081,10,3836.70,99.33,13.90,1074,1074,445,30.6
B,1,4,LineaB:1081,11,2745.00,81.35,13.40,1074,1074,445,30.6
B,1,4,LineaB:1081,12,3141.60,145.54,12.90,1074,1074,445,30.6
B,1,4,LineaB:1081,13,3296.00,129.73,13.20,1074,1074,445,30.6
B,1,4,LineaB:1081,14,2524.40,107.67,14.00,1074,1074,445,30.6
B,1,4,LineaB:1081,15,2205.50,95.27,14.60,1074,1074,445,30.6
B,1,4,LineaB:1081,16,2893.60,97.83,15.40,1074,1074,445,30.6
B,1,4,LineaB:1081,17,3931.60,102.87,15.00,1074,1074,445,30.6
B,1,4,LineaB:1081,18,3032.20,110.11,14.00,1074,1074,445,30.6
B,1,4,LineaB:1081,19,1660.50,131.09,13.90,1074,1074,445,30.6
B,1,4,LineaB:1081,20,1108.20,63.91,13.10,1074,1074,445,30.6
B,1,4,LineaB:1081,21,690.60,32.38,12.20,1074,1074,445,30.6
B,1,4,LineaB:1081,22,449.90,25.89,10.60,1074,1074,445,30.6
B,1,4,LineaB:1081,23,31.80,6.48,1.30,1074,1074,445,30.6
B,1,5,LineaB:1082,5,364.20,41.79,4.90,1074,1074,194,39.8
B,1,5,LineaB:1082,6,2759.60,133.84,11.90,1074,1074,194,39.8
B,1,5,LineaB:1082,7,8358.90,349.17,14.00,1074,1074,194,39.8
B,1,5,LineaB:1082,8,9613.90,177.80,14.80,1074,1074,194,39.8
B,1,5,LineaB:1082,9,8165.60,306.51,14.80,1074,1074,194,39.8
B,1,5,LineaB:1082,10,4392.90,140.09,13.70,1074,1074,194,39.8
B,1,5,LineaB:1082,11,3262.90,97.96,13.50,1074,1074,194,39.8
B,1,5,LineaB:1082,12,3667.90,148.28,13.00,1074,1074,194,39.8
B,1,5,LineaB:1082,13,3818.10,86.98,13.10,1074,1074,194,39.8
B,1,5,LineaB:1082,14,2991.80,73.68,14.20,1074,1074,194,39.8
B,1,5,LineaB:1082,15,2729.30,113.06,14.70,1074,1074,194,39.8
B,1,5,LineaB:1082,16,3455.10,128.39,15.20,1074,1074,194,39.8
B,1,5,LineaB:1082,17,4773.50,116.24,15.20,1074,1074,194,39.8
B,1,5,LineaB:1082,18,3859.50,145.03,13.90,1074,1074,194,39.8
B,1,5,LineaB:1082,19,2081.30,103.13,14.00,1074,1074,194,39.8
B,1,5,LineaB:1082,20,1334.80,52.06,12.80,1074,1074,194,39.8
B,1,5,LineaB:1082,21,887.20,63.26,12.50,1074,1074,194,39.8
B,1,5,LineaB:1082,22,584.40,22.34,10.60,1074,1074,194,39.8
B,1,5,LineaB:1082,23,60.60,16.73,1.50,1074,1074,194,39.8
B,1,6,LineaB:1084,5,379.70,39.68,5.80,1074,1074,298,124.2
B,1,6,LineaB:1084,6,2774.30,158.37,11.50,1074,1074,298,124.2
B,1,6,LineaB:1084,7,9015.50,258.26,13.80,1074,1074,298,124.2
B,1,6,LineaB:1084,8,10929.40,195.88,15.10,1074,1074,298,124.2
B,1,6,LineaB:1084,9,8986.40,318.26,14.50,1074,1074,298,124.2
B,1,6,LineaB:1084,10,5291.80,302.97,14.00,1074,1074,298,124.2
B,1,6,LineaB:1084,11,3825.10,129.78,13.60,1074,1074,298,124.2
B,1,6,LineaB:1084,12,4358.10,107.87,13.00,1074,1074,298,124.2
B,1,6,LineaB:1084,13,4446.50,169.06,13.00,1074,1074,298,124.2
B,1,6,LineaB:1084,14,3502.40,130.38,14.10,1074,1074,298,124.2
B,1,6,LineaB:1084,15,3192.70,112.13,14.40,1074,1074,298,124.2
B,1,6,LineaB:1084,16,4074.70,191.77,15.10,1074,1074,298,124.2
B,1,6,LineaB:1084,17,5649.60,154.58,15.40,1074,1074,298,124.2
B,1,6,LineaB:1084,18,4572.10,232.75,14.10,1074,1074,298,124.2
B,1,6,LineaB:1084,19,2651.60,116.77,14.00,1074,1074,298,124.2
B,1,6,LineaB:1084,20,1562.90,75.85,12.70,1074,1074,298,124.2
B,1,6,LineaB:1084,21,1063.20,66.07,12.50,1074,1074,298,124.2
B,1,6,LineaB:1084,22,671.60,44.60,10.60,1074,1074,298,124.2
B,1,6,LineaB:1084,23,88.90,28.21,2.10,1074,1074,298,124.2
B,1,7,LineaB:1083,5,353.70,35.23,5.30,1074,1074,263,239.3
B,1,7,LineaB:1083,6,2819.40,151.50,11.70,1074,1074,263,239.3
B,1,7,LineaB:1083,7,9380.00,390.10,13.60,1074,1074,263,239.3
B,1,7,LineaB:1083,8,11598.20,440.22,14.80,1074,1074,263,239.3
B,1,7,LineaB:1083,9,10031.70,389.27,14.80,1074,1074,263,239.3
B,1,7,LineaB:1083,10,5844.60,304.72,14.00,1074,1074,263,239.3
B,1,7,LineaB:1083,11,4117.90,115.79,13.50,1074,1074,263,239.3
B,1,7,LineaB:1083,12,4789.60,194.19,13.00,1074,1074,263,239.3
B,1,7,LineaB:1083,13,4904.60,125.24,13.00,1074,1074,263,239.3
B,1,7,LineaB:1083,14,3932.80,108.89,13.90,1074,1074,263,239.3
B,1,7,LineaB:1083,15,3577.90,137.93,14.80,1074,1074,263,239.3
B,1,7,LineaB:1083,16,4469.10,184.28,15.10,1074,1074,263,239.3
B,1,7,LineaB:1083,17,6160.70,132.26,15.40,1074,1074,263,239.3
B,1,7,LineaB:1083,18,4950.80,260.73,14.10,1074,1074,263,239.3
B,1,7,LineaB:1083,19,2914.70,177.83,13.80,1074,1074,263,239.3
B,1,7,LineaB:1083,20,1769.00,56.62,13.10,1074,1074,263,239.3
B,1,7,LineaB:1083,21,1153.40,41.39,12.20,1074,1074,263,239.3
B,1,7,LineaB:1083,22,738.20,24.46,11.00,1074,1074,263,239.3
B,1,7,LineaB:1083,23,97.20,22.88,2.20,1074,1074,263,239.3
B,1,8,LineaB:1085,5,342.20,31.73,6.00,1074,1074,179,203.9
B,1,8,LineaB:1085,6,2734.80,112.79,11.60,1074,1074,179,203.9
B,1,8,LineaB:1085,7,9672.00,331.62,13.70,1074,1074,179,203.9
B,1,8,LineaB:1085,8,11974.30,238.52,14.80,1074,1074,179,203.9
B,1,8,LineaB:1085,9,10405.00,344.81,14.70,1074,1074,179,203.9
B,1,8,LineaB:1085,10,6366.20,335.13,13.80,1074,1074,179,203.9
B,1,8,LineaB:1085,11,4535.70,151.72,13.80,1074,1074,179,203.9
B,1,8,LineaB:1085,12,5139.50,315.01,12.90,1074,1074,179,203.9
B,1,8,LineaB:1085,13,5374.50,338.52,13.10,1074,1074,179,203.9
B,1,8,LineaB:1085,14,4265.00,172.87,13.90,1074,1074,179,203.9
B,1,8,LineaB:1085,15,3936.60,143.38,14.90,1074,1074,179,203.9
B,1,8,LineaB:1085,16,4957.20,206.68,14.90,1074,1074,179,203.9
B,1,8,LineaB:1085,17,6630.60,234.40,15.30,1074,1074,179,203.9
B,1,8,LineaB:1085,18,5428.80,186.90,14.10,1074,1074,179,203.9
B,1,8,LineaB:1085,19,3260.00,126.92,13.90,1074,1074,179,203.9
B,1,8,LineaB:1085,20,2025.20,77.56,13.30,1074,1074,179,203.9
B,1,8,LineaB:1085,21,1265.60,44.19,12.30,1074,1074,179,203.9
B,1,8,LineaB:1085,22,847.80,45.62,10.80,1074,1074,179,203.9
B,1,8,LineaB:1085,23,111.70,21.66,2.50,1074,1074,179,203.9
B,1,9,LineaB:1086,5,341.30,28.95,5.90,1074,1074,147,43.7
B,1,9,LineaB:1086,6,2588.90,202.66,11.30,1074,1074,147,43.7
B,1,9,LineaB:1086,7,9539.60,251.79,13.60,1074,1074,147,43.7
B,1,9,LineaB:1086,8,12047.30,347.74,14.90,1074,1074,147,43.7
B,1,9,LineaB:1086,9,10553.20,215.72,14.80,1074,1074,147,43.7
B,1,9,LineaB:1086,10,6367.00,237.10,13.70,1074,1074,147,43.7
B,1,9,LineaB:1086,11,4641.90,194.79,13.60,1074,1074,147,43.7
B,1,9,LineaB:1086,12,5375.30,171.89,13.10,1074,1074,147,43.7
B,1,9,LineaB:1086,13,5532.20,237.53,12.90,1074,1074,147,43.7
B,1,9,LineaB:1086,14,4526.60,90.42,14.00,1074,1074,147,43.7
B,1,9,LineaB:1086,15,4282.00,121.79,14.70,1074,1074,147,43.7
B,1,9,LineaB:1086,16,5277.70,166.97,15.00,1074,1074,147,43.7
B,1,9,LineaB:1086,17,6992.50,201.21,15.40,1074,1074,147,43.7
B,1,9,LineaB:1086,18,5811.50,204.94,14.10,1074,1074,147,43.7
B,1,9,LineaB:1086,19,3622.50,134.37,13.70,1074,1074,147,43.7
B,1,9,LineaB:1086,20,2361.60,115.70,13.20,1074,1074,147,43.7
B,1,9,LineaB:1086,21,1643.60,91.36,12.50,1074,1074,147,43.7
B,1,9,LineaB:1086,22,1084.80,32.85,10.80,1074,1074,147,43.7
B,1,9,LineaB:1086,23,171.10,40.72,3.10,1074,1074,147,43.7
B,1,10,LineaB:1087,5,255.40,38.40,5.40,1074,1074,229,7.2
B,1,10,LineaB:1087,6,2139.10,115.03,11.30,1074,1074,229,7.2
B,1,10,LineaB:1087,7,8557.70,236.67,13.70,1074,1074,229,7.2
B,1,10,LineaB:1087,8,11204.10,230.38,14.70,1074,1074,229,7.2
B,1,10,LineaB:1087,9,10370.30,186.42,15.20,1074,1074,229,7.2
B,1,10,LineaB:1087,10,5822.30,160.93,13.60,1074,1074,229,7.2
B,1,10,LineaB:1087,11,4221.10,193.85,13.70,1074,1074,229,7.2
B,1,10,LineaB:1087,12,4572.30,186.13,13.00,1074,1074,229,7.2
B,1,10,LineaB:1087,13,4847.50,213.64,13.10,1074,1074,229,7.2
B,1,10,LineaB:1087,14,3802.70,52.69,13.80,1074,1074,229,7.2
B,1,10,LineaB:1087,15,3561.50,96.40,14.80,1074,1074,229,7.2
B,1,10,LineaB:1087,16,4044.50,133.08,14.70,1074,1074,229,7.2
B,1,10,LineaB:1087,17,5561.80,185.30,15.60,1074,1074,229,7.2
B,1,10,LineaB:1087,18,4640.30,133.47,14.20,1074,1074,229,7.2
B,1,10,LineaB:1087,19,2722.10,58.89,13.70,1074,1074,229,7.2
B,1,10,LineaB:1087,20,1698.00,103.09,13.30,1074,1074,229,7.2
B,1,10,LineaB:1087,21,1013.40,45.61,12.40,1074,1074,229,7.2
B,1,10,LineaB:1087,22,635.40,17.18,10.90,1074,1074,229,7.2
B,1,10,LineaB:1087,23,111.00,23.84,3.20,1074,1074,229,7.2
B,1,11,LineaB:1088,5,233.40,13.94,5.10,1074,1034,53,0.0
B,1,11,LineaB:1088,6,2070.60,102.92,11.60,1074,1034,53,0.0
B,1,11,LineaB:1088,7,8038.20,287.79,13.50,1074,1034,53,0.0
B,1,11,LineaB:1088,8,10676.20,235.04,14.70,1074,1034,53,0.0
B,1,11,LineaB:1088,9,9718.50,309.57,14.90,1074,1034,53,0.0
B,1,11,LineaB:1088,10,5829.70,281.54,13.90,1074,1034,53,0.0
B,1,11,LineaB:1088,11,3991.80,180.62,13.70,1074,1034,53,0.0
B,1,11,LineaB:1088,12,4343.40,117.55,13.00,1074,1034,53,0.0
B,1,11,LineaB:1088,13,4586.80,214.19,13.00,1074,1034,53,0.0
B,1,11,LineaB:1088,14,3742.00,143.71,14.00,1074,1034,53,0.0
