comp_origen,comp_destino,linea_ascenso,etapas,expandidas
LineaB:1079,LineaE:1131,LineaB,3,3.7300068157182613
LineaB:1079,LineaE:1132,LineaB,6,7.438521050674778
LineaB:1079,LineaE:1133,LineaB,1,1.253418966173874
LineaB:1079,LineaE:1164,LineaB,90,112.08810967428401
LineaB:1079,LineaE:1165,LineaB,141,175.56842634905846
LineaB:1079,LineaE:1166,LineaB,382,472.0395041560055
LineaB:1079,LineaH:1134,LineaB,50,63.05611160703817
LineaB:1079,LineaH:1135,LineaB,53,67.0191326106658
LineaB:1079,LineaH:1136,LineaB,55,69.34508060133334
LineaB:1079,LineaH:1137,LineaB,26,33.069277512890835
LineaB:1079,LineaH:1138,LineaB,35,44.713878046536955
LineaB:1079,LineaH:1139,LineaB,30,37.85173464792896
LineaB:1079,LineaH:1140,LineaB,106,133.76396684802444
LineaB:1079,LineaH:1141,LineaB,125,156.61263496336787
LineaB:1079,LineaH:1160,LineaB,60,75.21645029527777
LineaB:1079,LineaH:1161,LineaB,75,93.7666688108479
LineaB:1079,LineaH:1162,LineaB,73,91.29700034068526
LineaB:1079,LineaH:1163,LineaB,17,21.120687930657912
LineaB:1080,LineaA:1059,LineaB,7,8.856054752455961
LineaB:1080,LineaA:1060,LineaB,4,5.028616654149062
LineaB:1080,LineaA:1061,LineaB,7,9.125383877548044
LineaB:1080,LineaA:1062,LineaB,5,6.4483874108664185
LineaB:1080,LineaA:1063,LineaB,13,17.059014134166958
LineaB:1080,LineaA:1064,LineaB,18,22.96141248177022
LineaB:1080,LineaA:1065,LineaB,7,8.77088683578005
LineaB:1080,LineaA:1066,LineaB,20,25.513895500994295
LineaB:1080,LineaA:1067,LineaB,8,9.960336690627503
LineaB:1080,LineaA:1069,LineaB,3,3.7682354253211443
LineaB:1080,LineaA:1070,LineaB,7,8.793840341907835
LineaB:1080,LineaA:1071,LineaB,21,26.375379854968628
LineaB:1080,LineaA:1072,LineaB,12,15.162744448136829
LineaB:1080,LineaA:1074,LineaB,6,7.57723622891986
LineaB:1080,LineaA:1076,LineaB,13,16.262674333214008
LineaB:1080,LineaB:1077,LineaB,139,176.61454029572005
LineaB:1080,LineaB:1078,LineaB,39,49.77251575958967
LineaB:1080,LineaB:1079,LineaB,40,51.577182742270615
LineaB:1080,LineaB:1081,LineaB,117,149.3277156224866
LineaB:1080,LineaB:1082,LineaB,76,96.14254821621923
LineaB:1080,LineaB:1083,LineaB,116,148.84326566635696
LineaB:1080,LineaB:1084,LineaB,103,131.87234915810956
LineaB:1080,LineaB:1085,LineaB,128,161.95449391444313
LineaB:1080,LineaB:1086,LineaB,80,101.00017657805488
LineaB:1080,LineaB:1088,LineaB,107,134.33135513208276
LineaB:1080,LineaB:1089,LineaB,146,183.91143210856833
LineaB:1080,LineaB:1090,LineaB,146,181.68484521072983
LineaB:1080,LineaB:1092,LineaB,151,186.42096089598863
LineaB:1080,LineaC:1094,LineaB,236,299.0304472180505
LineaB:1080,LineaC:1095,LineaB,21,26.234390474933445
LineaB:1080,LineaC:1097,LineaB,10,12.55845179373959
LineaB:1080,LineaC:1098,LineaB,13,16.096029027813657
LineaB:1080,LineaC:1100,LineaB,17,21.625231998104354
LineaB:1080,LineaC:1101,LineaB,31,38.73866208242109
LineaB:1080,LineaD:1103,LineaB,2,2.680050105836425
LineaB:1080,LineaD:1104,LineaB,2,2.478013791969439
LineaB:1080,LineaD:1105,LineaB,7,9.14058579173993
LineaB:1080,LineaD:1106,LineaB,5,6.267277135863851
LineaB:1080,LineaD:1107,LineaB,4,5.293073565429285
LineaB:1080,LineaD:1108,LineaB,2,2.522940301242802
LineaB:1080,LineaD:1109,LineaB,9,11.188850574754266
LineaB:1080,LineaD:1110,LineaB,7,9.083084033543782
LineaB:1080,LineaD:1111,LineaB,12,14.860848547574122
LineaB:1080,LineaD:1112,LineaB,7,8.898886664517855
LineaB:1080,LineaD:1114,LineaB,13,16.272265607129324
LineaB:1080,LineaD:1115,LineaB,27,34.461534309973025
LineaB:1080,LineaD:1116,LineaB,39,49.38300810069495
LineaB:1080,LineaD:1117,LineaB,115,143.28732356874505
LineaB:1080,LineaE:1119,LineaB,64,78.9593965923317
LineaB:1080,LineaE:1120,LineaB,25,30.936212796248917
LineaB:1080,LineaE:1121,LineaB,38,47.39568272687773
LineaB:1080,LineaE:1122,LineaB,12,15.16157008994385
LineaB:1080,LineaE:1123,LineaB,8,10.456235469494976
LineaB:1080,LineaE:1124,LineaB,3,3.760439203516103
LineaB:1080,LineaE:1126,LineaB,8,10.368817737874295
LineaB:1080,LineaE:1127,LineaB,10,12.86665595954807
LineaB:1080,LineaE:1128,LineaB,6,7.573655086475035
LineaB:1080,LineaE:1129,LineaB,7,9.201763386199804
LineaB:1080,LineaE:1130,LineaB,9,11.478453624895423
LineaB:1080,LineaE:1131,LineaB,3,3.767265294345134
LineaB:1080,LineaE:1132,LineaB,1,1.2645545458317773
LineaB:1080,LineaE:1133,LineaB,9,11.744280675286698
LineaB:1080,LineaE:1164,LineaB,53,66.17882868762322
LineaB:1080,LineaE:1165,LineaB,79,99.39689106954907
LineaB:1080,LineaE:1166,LineaB,189,235.03009212232624
LineaB:1080,LineaH:1134,LineaB,48,60.536847280072415
LineaB:1080,LineaH:1135,LineaB,32,41.10871585525783
LineaB:1080,LineaH:1136,LineaB,35,44.25237440034637
LineaB:1080,LineaH:1137,LineaB,19,24.569255447192447
LineaB:1080,LineaH:1138,LineaB,8,10.184030967437694
LineaB:1080,LineaH:1139,LineaB,30,38.70210383111604
LineaB:1080,LineaH:1140,LineaB,124,157.35054907352412
LineaB:1080,LineaH:1141,LineaB,84,105.97807444886352
LineaB:1080,LineaH:1160,LineaB,35,43.962507981103144
LineaB:1080,LineaH:1161,LineaB,42,53.24524328463629
LineaB:1080,LineaH:1162,LineaB,29,36.39985820569596
LineaB:1080,LineaH:1163,LineaB,10,12.530096037146999
LineaB:1081,LineaA:1059,LineaB,23,29.119642715327867
LineaB:1081,LineaA:1060,LineaB,13,16.477112155449014
LineaB:1081,LineaA:1061,LineaB,19,24.122723049087654
LineaB:1081,LineaA:1062,LineaB,13,16.060271256018282
LineaB:1081,LineaA:1063,LineaB,18,22.461175329940748
LineaB:1081,LineaA:1064,LineaB,28,35.52857745324096
LineaB:1081,LineaA:1065,LineaB,22,27.556688859389457
LineaB:1081,LineaA:1066,LineaB,47,59.45586663694464
LineaB:1081,LineaA:1067,LineaB,31,39.15033260013945
LineaB:1081,LineaA:1069,LineaB,36,44.94820158472999
LineaB:1081,LineaA:1070,LineaB,49,61.188365092027645
LineaB:1081,LineaA:1071,LineaB,142,176.72406936340252
LineaB:1081,LineaA:1072,LineaB,74,92.33297965847794
LineaB:1081,LineaA:1074,LineaB,28,34.901714988366415
LineaB:1081,LineaA:1076,LineaB,142,176.5224980237048
LineaB:1081,LineaB:1077,LineaB,292,368.2691359609376
LineaB:1081,LineaB:1078,LineaB,110,139.14718522727952
LineaB:1081,LineaB:1079,LineaB,111,140.889983278376
LineaB:1081,LineaB:1080,LineaB,120,150.1440605407283
LineaB:1081,LineaB:1082,LineaB,170,213.56281087273476
LineaB:1081,LineaB:1083,LineaB,374,469.4927862203657
LineaB:1081,LineaB:1084,LineaB,381,478.23358116452783
LineaB:1081,LineaB:1085,LineaB,704,880.6702866416854
LineaB:1081,LineaB:1086,LineaB,468,587.2909727151003
LineaB:1081,LineaB:1088,LineaB,885,1098.9692822021043
LineaB:1081,LineaB:1089,LineaB,925,1147.4829072814023
LineaB:1081,LineaB:1090,LineaB,769,952.8172110836864
LineaB:1081,LineaB:1092,LineaB,971,1194.7313640326574
LineaB:1081,LineaC:1094,LineaB,866,1096.2241218445167
LineaB:1081,LineaC:1095,LineaB,101,125.32412312754764
LineaB:1081,LineaC:1097,LineaB,112,137.70884740825989
LineaB:1081,LineaC:1098,LineaB,118,146.7459624501539
LineaB:1081,LineaC:1100,LineaB,101,127.0271578672473
LineaB:1081,LineaC:1101,LineaB,110,137.2317389555154
LineaB:1081,LineaD:1103,LineaB,24,30.740343634712772
LineaB:1081,LineaD:1104,LineaB,17,21.685694670342624
LineaB:1081,LineaD:1105,LineaB,32,40.74109190628606
LineaB:1081,LineaD:1106,LineaB,25,31.844799173153742
LineaB:1081,LineaD:1107,LineaB,13,16.260079170657907
LineaB:1081,LineaD:1108,LineaB,41,51.18795446724592
LineaB:1081,LineaD:1109,LineaB,20,25.106672174675282
LineaB:1081,LineaD:1110,LineaB,22,27.678353551010588
LineaB:1081,LineaD:1111,LineaB,25,31.461888295742582
LineaB:1081,LineaD:1112,LineaB,34,42.745336308298846
LineaB:1081,LineaD:1114,LineaB,184,229.3162840389641
LineaB:1081,LineaD:1115,LineaB,307,382.76204491027585
LineaB:1081,LineaD:1116,LineaB,250,310.55970217787603
LineaB:1081,LineaD:1117,LineaB,850,1053.9251355919384
LineaB:1081,LineaE:1119,LineaB,422,521.3778364023751
LineaB:1081,LineaE:1120,LineaB,124,153.47349982491713
LineaB:1081,LineaE:1121,LineaB,369,460.30239370377757
LineaB:1081,LineaE:1122,LineaB,74,92.58538274578383
LineaB:1081,LineaE:1123,LineaB,57,71.70813966481569
LineaB:1081,LineaE:1124,LineaB,24,30.01598618519207
LineaB:1081,LineaE:1126,LineaB,31,38.90325019526711
LineaB:1081,LineaE:1127,LineaB,29,36.92456422853706
LineaB:1081,LineaE:1128,LineaB,3,3.736175606139014
LineaB:1081,LineaE:1129,LineaB,17,21.44088571260405
LineaB:1081,LineaE:1130,LineaB,14,17.58492302295536
LineaB:1081,LineaE:1131,LineaB,9,11.361358032967637
LineaB:1081,LineaE:1132,LineaB,16,19.98443592064312
LineaB:1081,LineaE:1133,LineaB,13,16.969180052267326
LineaB:1081,LineaE:1164,LineaB,324,403.6593358236459
LineaB:1081,LineaE:1165,LineaB,406,503.94743105419076
LineaB:1081,LineaE:1166,LineaB,1151,1424.608727319641
LineaB:1081,LineaH:1134,LineaB,174,217.87575988548014
LineaB:1081,LineaH:1135,LineaB,151,187.60808165606693
LineaB:1081,LineaH:1136,LineaB,191,238.1751768727489
LineaB:1081,LineaH:1137,LineaB,75,93.54794759416684
LineaB:1081,LineaH:1138,LineaB,122,152.47649727371655
LineaB:1081,LineaH:1139,LineaB,124,155.33040898628656
LineaB:1081,LineaH:1140,LineaB,382,480.91375980423487
LineaB:1081,LineaH:1141,LineaB,715,889.6397792412496
LineaB:1081,LineaH:1160,LineaB,186,231.72547905193292
LineaB:1081,LineaH:1161,LineaB,225,279.48415058339117
LineaB:1081,LineaH:1162,LineaB,177,221.05373996089594
LineaB:1081,LineaH:1163,LineaB,94,116.84873382216328
LineaB:1082,LineaA:1059,LineaB,19,24.166151467462715
LineaB:1082,LineaA:1060,LineaB,11,13.69599808119602
LineaB:1082,LineaA:1061,LineaB,7,8.771159758527876
LineaB:1082,LineaA:1062,LineaB,6,7.6047905413447605
LineaB:1082,LineaA:1063,LineaB,14,17.913870374699773
LineaB:1082,LineaA:1064,LineaB,16,20.56576243724813
LineaB:1082,LineaA:1065,LineaB,17,21.794000068792407
LineaB:1082,LineaA:1066,LineaB,21,26.906250975573435
LineaB:1082,LineaA:1067,LineaB,18,22.86079440198988
LineaB:1082,LineaA:1069,LineaB,20,25.168758530945162
LineaB:1082,LineaA:1070,LineaB,31,39.53683862861405
LineaB:1082,LineaA:1071,LineaB,69,86.90052684424383
LineaB:1082,LineaA:1072,LineaB,31,39.06866673115818
LineaB:1082,LineaA:1074,LineaB,7,8.882463764646175
LineaB:1082,LineaA:1076,LineaB,49,60.92304647134511
LineaB:1082,LineaB:1077,LineaB,269,343.6524396099858
LineaB:1082,LineaB:1078,LineaB,80,101.40181324128724
LineaB:1082,LineaB:1079,LineaB,90,113.62280247845563
LineaB:1082,LineaB:1080,LineaB,57,72.41078323782956
LineaB:1082,LineaB:1081,LineaB,135,172.4112794761418
LineaB:1082,LineaB:1083,LineaB,195,246.52735435600957
LineaB:1082,LineaB:1084,LineaB,146,185.52189792880927
LineaB:1082,LineaB:1085,LineaB,283,358.88997706381815
LineaB:1082,LineaB:1086,LineaB,229,290.39486648344547
LineaB:1082,LineaB:1088,LineaB,267,335.2923166915551
LineaB:1082,LineaB:1089,LineaB,320,401.63208526043314
LineaB:1082,LineaB:1090,LineaB,250,313.2654623620177
LineaB:1082,LineaB:1092,LineaB,319,394.79498873722304
LineaB:1082,LineaC:1094,LineaB,593,756.7023133605412
LineaB:1082,LineaC:1095,LineaB,33,42.09837379920172
LineaB:1082,LineaC:1097,LineaB,35,43.61795837542259
LineaB:1082,LineaC:1098,LineaB,23,28.7745983970399
LineaB:1082,LineaC:1100,LineaB,54,68.41559937447437
LineaB:1082,LineaC:1101,LineaB,45,57.0963860982754
LineaB:1082,LineaD:1103,LineaB,10,13.61321604963495
LineaB:1082,LineaD:1104,LineaB,8,10.170010503274549
LineaB:1082,LineaD:1105,LineaB,5,6.35605854320245
LineaB:1082,LineaD:1106,LineaB,8,10.427421300518148
LineaB:1082,LineaD:1107,LineaB,7,8.983876245579753
LineaB:1082,LineaD:1108,LineaB,31,38.86046153510328
LineaB:1082,LineaD:1109,LineaB,19,24.518391442892526
LineaB:1082,LineaD:1110,LineaB,15,19.013900438354618
LineaB:1082,LineaD:1111,LineaB,20,25.90534413612037
LineaB:1082,LineaD:1112,LineaB,6,7.955967432913003
LineaB:1082,LineaD:1114,LineaB,46,58.02041660477945
LineaB:1082,LineaD:1115,LineaB,110,138.70433504051732
LineaB:1082,LineaD:1116,LineaB,90,114.03860454340276
LineaB:1082,LineaD:1117,LineaB,236,294.5854039863273
LineaB:1082,LineaE:1119,LineaB,123,153.34982266404052
LineaB:1082,LineaE:1120,LineaB,24,30.19689300926128
LineaB:1082,LineaE:1121,LineaB,82,103.4561808061048
LineaB:1082,LineaE:1122,LineaB,30,38.527149486320596
LineaB:1082,LineaE:1123,LineaB,37,47.557299939582826
LineaB:1082,LineaE:1124,LineaB,7,9.165881902284044
LineaB:1082,LineaE:1126,LineaB,16,20.278254264240978
LineaB:1082,LineaE:1127,LineaB,26,33.060648009138966
LineaB:1082,LineaE:1128,LineaB,8,10.259412867314389
LineaB:1082,LineaE:1129,LineaB,5,6.529006107792884
LineaB:1082,LineaE:1130,LineaB,16,20.31247906337584
LineaB:1082,LineaE:1131,LineaB,4,5.208070963546511
LineaB:1082,LineaE:1132,LineaB,6,7.70530158961242
LineaB:1082,LineaE:1133,LineaB,12,15.392017312824937
LineaB:1082,LineaE:1164,LineaB,120,151.37206895515567
LineaB:1082,LineaE:1165,LineaB,222,280.2068118391574
LineaB:1082,LineaE:1166,LineaB,365,456.4737407944664
LineaB:1082,LineaH:1134,LineaB,109,138.0009566608254
LineaB:1082,LineaH:1135,LineaB,87,109.78275234165523
LineaB:1082,LineaH:1136,LineaB,91,115.63785362441048
LineaB:1082,LineaH:1137,LineaB,50,63.826724761066934
LineaB:1082,LineaH:1138,LineaB,50,63.74904756016333
LineaB:1082,LineaH:1139,LineaB,65,82.46978208685063
LineaB:1082,LineaH:1140,LineaB,222,280.46590189629893
LineaB:1082,LineaH:1141,LineaB,286,358.74572844775565
LineaB:1082,LineaH:1160,LineaB,78,98.63451034394673
LineaB:1082,LineaH:1161,LineaB,63,79.90997467467618
LineaB:1082,LineaH:1162,LineaB,51,64.69882389412848
LineaB:1082,LineaH:1163,LineaB,14,17.631519912657613
LineaB:1083,LineaA:1059,LineaB,11,14.139744069915114
LineaB:1083,LineaA:1060,LineaB,14,17.981709308527638
LineaB:1083,LineaA:1061,LineaB,12,15.24856752280407
LineaB:1083,LineaA:1062,LineaB,15,19.091566935482245
LineaB:1083,LineaA:1063,LineaB,11,13.97695376428269
LineaB:1083,LineaA:1064,LineaB,4,4.983927726510647
LineaB:1083,LineaA:1065,LineaB,13,16.803584199818864
LineaB:1083,LineaA:1066,LineaB,14,18.255923260959737
LineaB:1083,LineaA:1067,LineaB,8,10.116235412875811
LineaB:1083,LineaA:1069,LineaB,23,28.675998349891444
LineaB:1083,LineaA:1070,LineaB,20,25.235769392597724
LineaB:1083,LineaA:1071,LineaB,61,76.54149302623755
LineaB:1083,LineaA:1072,LineaB,27,34.4662077216909
LineaB:1083,LineaA:1074,LineaB,10,12.507982214103237
LineaB:1083,LineaA:1076,LineaB,90,111.76164190743805
LineaB:1083,LineaB:1077,LineaB,495,628.3210414335505
LineaB:1083,LineaB:1078,LineaB,121,154.08651855245583
LineaB:1083,LineaB:1079,LineaB,133,168.7310312672097
LineaB:1083,LineaB:1080,LineaB,123,154.8271128717821
LineaB:1083,LineaB:1081,LineaB,416,528.202032870512
LineaB:1083,LineaB:1082,LineaB,214,271.3542156606767
LineaB:1083,LineaB:1084,LineaB,118,149.41385047203053
LineaB:1083,LineaB:1085,LineaB,125,158.1608097341275
LineaB:1083,LineaB:1086,LineaB,271,344.3416677804588
LineaB:1083,LineaB:1088,LineaB,213,266.01340102922256
LineaB:1083,LineaB:1089,LineaB,311,390.99662821307214
LineaB:1083,LineaB:1090,LineaB,309,384.9781095476571
LineaB:1083,LineaB:1092,LineaB,379,467.905138268487
LineaB:1083,LineaC:1094,LineaB,517,655.9585312660735
LineaB:1083,LineaC:1095,LineaB,47,59.348899325753585
LineaB:1083,LineaC:1097,LineaB,54,67.02312404785762
LineaB:1083,LineaC:1098,LineaB,41,51.44226986516469
LineaB:1083,LineaC:1100,LineaB,58,72.80613029905334
LineaB:1083,LineaC:1101,LineaB,67,82.95083723599126
LineaB:1083,LineaD:1103,LineaB,31,39.46273114161944
LineaB:1083,LineaD:1104,LineaB,22,27.961564403060656
LineaB:1083,LineaD:1105,LineaB,17,21.66116673033469
LineaB:1083,LineaD:1106,LineaB,24,30.015217695792998
LineaB:1083,LineaD:1107,LineaB,14,17.607140208748856
LineaB:1083,LineaD:1108,LineaB,28,36.083376399463916
LineaB:1083,LineaD:1109,LineaB,19,24.556475879781754
LineaB:1083,LineaD:1110,LineaB,20,25.53911220608141
LineaB:1083,LineaD:1111,LineaB,33,41.76281351556368
LineaB:1083,LineaD:1112,LineaB,7,8.652505260760893
LineaB:1083,LineaD:1114,LineaB,46,58.03007885254515
LineaB:1083,LineaD:1115,LineaB,114,143.5972126357892
LineaB:1083,LineaD:1116,LineaB,114,143.50296297190457
LineaB:1083,LineaD:1117,LineaB,328,410.11791971753615
LineaB:1083,LineaE:1119,LineaB,182,225.6196996568128
LineaB:1083,LineaE:1120,LineaB,50,61.86897518482544
LineaB:1083,LineaE:1121,LineaB,147,183.7796750784693
LineaB:1083,LineaE:1122,LineaB,43,53.89269123452257
LineaB:1083,LineaE:1123,LineaB,36,45.53096718851771
LineaB:1083,LineaE:1124,LineaB,7,8.978108264732702
LineaB:1083,LineaE:1126,LineaB,13,16.394302151388167
LineaB:1083,LineaE:1127,LineaB,8,10.276930639123748
LineaB:1083,LineaE:1128,LineaB,3,3.758933334734917
LineaB:1083,LineaE:1129,LineaB,11,13.80360071907691
LineaB:1083,LineaE:1130,LineaB,15,19.068114060368966
LineaB:1083,LineaE:1131,LineaB,5,6.238819798070495
LineaB:1083,LineaE:1132,LineaB,13,16.60319254604021
LineaB:1083,LineaE:1133,LineaB,10,12.473246988458245
LineaB:1083,LineaE:1164,LineaB,189,237.7392723297457
LineaB:1083,LineaE:1165,LineaB,292,363.2367629349031
LineaB:1083,LineaE:1166,LineaB,487,605.9869021894883
LineaB:1083,LineaH:1134,LineaB,76,95.87341349684246
LineaB:1083,LineaH:1135,LineaB,79,99.10498315028941
LineaB:1083,LineaH:1136,LineaB,85,107.25399069276902
LineaB:1083,LineaH:1137,LineaB,56,71.32591900096128
LineaB:1083,LineaH:1138,LineaB,64,82.14160310658187
LineaB:1083,LineaH:1139,LineaB,63,80.26681739234797
LineaB:1083,LineaH:1140,LineaB,169,214.22822945468204
LineaB:1083,LineaH:1141,LineaB,201,252.20938650557585
LineaB:1083,LineaH:1160,LineaB,67,84.63503620709987
LineaB:1083,LineaH:1161,LineaB,97,121.64315396964099
LineaB:1083,LineaH:1162,LineaB,106,133.054159476688
LineaB:1083,LineaH:1163,LineaB,33,41.33265103046421
LineaB:1084,LineaA:1059,LineaB,22,28.42778058782377
LineaB:1084,LineaA:1060,LineaB,17,22.190593213722053
LineaB:1084,LineaA:1061,LineaB,7,9.533504069485378
LineaB:1084,LineaA:1062,LineaB,22,28.310946164824337
LineaB:1084,LineaA:1063,LineaB,15,19.27853115388549
LineaB:1084,LineaA:1064,LineaB,14,17.806085653089912
LineaB:1084,LineaA:1065,LineaB,16,20.04832064512358
LineaB:1084,LineaA:1066,LineaB,17,21.67558560336155
LineaB:1084,LineaA:1067,LineaB,21,26.56653029178753
LineaB:1084,LineaA:1069,LineaB,26,32.63193275328976
LineaB:1084,LineaA:1070,LineaB,35,44.403910109254674
LineaB:1084,LineaA:1071,LineaB,105,133.14852966284636
LineaB:1084,LineaA:1072,LineaB,47,59.26486168554181
LineaB:1084,LineaA:1074,LineaB,23,28.857420838903032
LineaB:1084,LineaA:1076,LineaB,113,140.395433207968
LineaB:1084,LineaB:1077,LineaB,580,739.7404674894552
LineaB:1084,LineaB:1078,LineaB,147,188.86840229188746
LineaB:1084,LineaB:1079,LineaB,175,222.10790455292408
LineaB:1084,LineaB:1080,LineaB,102,128.8037029037891
LineaB:1084,LineaB:1081,LineaB,351,449.4974119146094
LineaB:1084,LineaB:1082,LineaB,150,190.7901524994326
LineaB:1084,LineaB:1083,LineaB,78,99.47224886314329
LineaB:1084,LineaB:1085,LineaB,214,270.68751447517405
LineaB:1084,LineaB:1086,LineaB,285,360.7288493640476
LineaB:1084,LineaB:1088,LineaB,247,309.54323344090744
LineaB:1084,LineaB:1089,LineaB,444,557.3511638427323
LineaB:1084,LineaB:1090,LineaB,465,579.9367166750739
LineaB:1084,LineaB:1092,LineaB,495,611.8055030685676
LineaB:1084,LineaC:1094,LineaB,742,940.6633493372395
LineaB:1084,LineaC:1095,LineaB,72,90.09004977437853
LineaB:1084,LineaC:1097,LineaB,64,79.84127531003
LineaB:1084,LineaC:1098,LineaB,66,83.0652318982399
LineaB:1084,LineaC:1100,LineaB,78,98.58879484662431
LineaB:1084,LineaC:1101,LineaB,111,138.69773024002026
LineaB:1084,LineaD:1103,LineaB,28,35.52943047841634
LineaB:1084,LineaD:1104,LineaB,20,25.763832787705116
LineaB:1084,LineaD:1105,LineaB,11,14.110843366079266
LineaB:1084,LineaD:1106,LineaB,14,18.09093510089641
LineaB:1084,LineaD:1107,LineaB,12,15.22788063699661
LineaB:1084,LineaD:1108,LineaB,15,18.55904402641347
LineaB:1084,LineaD:1109,LineaB,19,23.833936540299767
LineaB:1084,LineaD:1110,LineaB,32,41.28549189700427
LineaB:1084,LineaD:1111,LineaB,13,16.528495018164694
LineaB:1084,LineaD:1112,LineaB,14,17.784396858189357
LineaB:1084,LineaD:1114,LineaB,76,94.77887696812864
LineaB:1084,LineaD:1115,LineaB,142,178.03689750026405
LineaB:1084,LineaD:1116,LineaB,153,191.98542284193158
LineaB:1084,LineaD:1117,LineaB,403,502.88572761470147
LineaB:1084,LineaE:1119,LineaB,217,270.26649037783284
LineaB:1084,LineaE:1120,LineaB,51,63.271589662489816
LineaB:1084,LineaE:1121,LineaB,185,231.11399608262022
LineaB:1084,LineaE:1122,LineaB,43,54.08680037374263
LineaB:1084,LineaE:1123,LineaB,47,60.1594918679963
LineaB:1084,LineaE:1124,LineaB,12,15.34253211175687
LineaB:1084,LineaE:1126,LineaB,23,28.987600366708868
LineaB:1084,LineaE:1127,LineaB,25,32.2624380535844
LineaB:1084,LineaE:1128,LineaB,6,7.644516788060206
LineaB:1084,LineaE:1129,LineaB,8,10.072752324921069
LineaB:1084,LineaE:1130,LineaB,10,12.600957434788493
LineaB:1084,LineaE:1131,LineaB,8,10.51821211896697
LineaB:1084,LineaE:1132,LineaB,10,12.700259497402007
LineaB:1084,LineaE:1133,LineaB,9,11.444014659722745
LineaB:1084,LineaE:1164,LineaB,176,221.06489459188597
LineaB:1084,LineaE:1165,LineaB,442,550.2433084101473
LineaB:1084,LineaE:1166,LineaB,682,845.4406735105008
LineaB:1084,LineaH:1134,LineaB,87,110.4470160879617
LineaB:1084,LineaH:1135,LineaB,85,106.88090044780512
LineaB:1084,LineaH:1136,LineaB,111,140.52895717075
LineaB:1084,LineaH:1137,LineaB,73,93.11359227636163
LineaB:1084,LineaH:1138,LineaB,84,106.93323233753668
LineaB:1084,LineaH:1139,LineaB,73,92.98847609880912
LineaB:1084,LineaH:1140,LineaB,206,260.1380243699045
LineaB:1084,LineaH:1141,LineaB,273,342.36728974848404
LineaB:1084,LineaH:1160,LineaB,82,103.27726866388066
LineaB:1084,LineaH:1161,LineaB,85,107.32444848231759
LineaB:1084,LineaH:1162,LineaB,82,103.73274926872027
LineaB:1084,LineaH:1163,LineaB,29,36.52135815105058
LineaB:1085,LineaA:1059,LineaB,19,24.33192945878342
LineaB:1085,LineaA:1060,LineaB,22,27.74927156058692
LineaB:1085,LineaA:1061,LineaB,22,28.205442720313126
LineaB:1085,LineaA:1062,LineaB,2,2.48801030543111
LineaB:1085,LineaA:1063,LineaB,12,15.490771043945575
LineaB:1085,LineaA:1064,LineaB,14,18.2259484453554
LineaB:1085,LineaA:1065,LineaB,7,8.893535495270415
LineaB:1085,LineaA:1066,LineaB,42,53.51950647107542
LineaB:1085,LineaA:1067,LineaB,17,21.764376732201868
LineaB:1085,LineaA:1069,LineaB,19,24.091318056191373
LineaB:1085,LineaA:1070,LineaB,20,25.111259526500927
LineaB:1085,LineaA:1071,LineaB,63,79.65757698229729
LineaB:1085,LineaA:1072,LineaB,37,46.764733651241414
LineaB:1085,LineaA:1074,LineaB,23,29.261115536573527
LineaB:1085,LineaA:1076,LineaB,78,97.66837860998002
LineaB:1085,LineaB:1077,LineaB,809,1029.2958492035525
LineaB:1085,LineaB:1078,LineaB,181,229.81804833240497
LineaB:1085,LineaB:1079,LineaB,233,297.5882258702969
LineaB:1085,LineaB:1080,LineaB,140,177.1675437234277
LineaB:1085,LineaB:1081,LineaB,789,1007.4736933895109
LineaB:1085,LineaB:1082,LineaB,327,414.74669096833736
LineaB:1085,LineaB:1083,LineaB,110,140.39474874395162
LineaB:1085,LineaB:1084,LineaB,253,322.2666048841833
LineaB:1085,LineaB:1086,LineaB,144,183.42119550387244
LineaB:1085,LineaB:1088,LineaB,185,232.5754464495543
LineaB:1085,LineaB:1089,LineaB,278,348.79450263836634
LineaB:1085,LineaB:1090,LineaB,304,380.4271840470639
LineaB:1085,LineaB:1092,LineaB,301,373.9818926759896
LineaB:1085,LineaC:1094,LineaB,645,822.0343842562047
LineaB:1085,LineaC:1095,LineaB,51,63.888612465342256
LineaB:1085,LineaC:1097,LineaB,31,38.55028330629075
LineaB:1085,LineaC:1098,LineaB,51,64.88409060372338
LineaB:1085,LineaC:1100,LineaB,65,81.96217156984724
LineaB:1085,LineaC:1101,LineaB,64,79.85353123131917
LineaB:1085,LineaD:1103,LineaB,58,75.15558457098025
LineaB:1085,LineaD:1104,LineaB,51,64.80726356069226
LineaB:1085,LineaD:1105,LineaB,18,22.431701020819432
LineaB:1085,LineaD:1106,LineaB,34,43.15902170840922
LineaB:1085,LineaD:1107,LineaB,17,21.708845759373375
LineaB:1085,LineaD:1108,LineaB,27,34.104464297344954
LineaB:1085,LineaD:1109,LineaB,33,42.10539747526045
LineaB:1085,LineaD:1110,LineaB,18,22.95120281201477
LineaB:1085,LineaD:1111,LineaB,35,44.14695079839425
LineaB:1085,LineaD:1112,LineaB,16,20.577678699835225
LineaB:1085,LineaD:1114,LineaB,42,53.34128239472247
LineaB:1085,LineaD:1115,LineaB,94,119.01210062066276
LineaB:1085,LineaD:1116,LineaB,115,145.04374992781243
