periodo,origen,destino,viajes
hpm,LineaE:1166,LineaC:1094,2.0
hpm,LineaE:1166,LineaC:1096,3.0
hpm,LineaE:1166,LineaC:1097,1.0
hpm,LineaE:1166,LineaC:1102,7.0
hpm,LineaE:1166,LineaD:1103,3.0
hpm,LineaE:1166,LineaD:1104,2.0
hpm,LineaE:1166,LineaD:1105,1.0
hpm,LineaE:1166,LineaD:1106,2.0
hpm,LineaE:1166,LineaD:1108,3.0
hpm,LineaE:1166,LineaD:1113,2.0
hpm,LineaE:1166,LineaD:1114,2.0
hpm,LineaE:1166,LineaD:1117,1.0
hpm,LineaE:1166,LineaE:1133,5.0
hpm,LineaE:1166,LineaE:1132,4.0
hpm,LineaE:1166,LineaE:1131,3.0
hpm,LineaE:1166,LineaE:1130,4.0
hpm,LineaE:1166,LineaE:1129,1.0
hpm,LineaE:1166,LineaE:1128,10.0
hpm,LineaE:1166,LineaE:1127,5.0
hpm,LineaE:1166,LineaE:1126,3.0
hpm,LineaE:1166,LineaE:1125,3.0
hpm,LineaE:1166,LineaE:1124,3.0
hpm,LineaE:1166,LineaE:1123,1.0
hpm,LineaE:1166,LineaE:1121,5.0
hpm,LineaE:1166,LineaE:1120,8.0
hpm,LineaE:1166,LineaE:1119,2.0
hpm,LineaE:1166,LineaH:1134,2.0
hpm,LineaE:1166,LineaH:1135,1.0
hpm,LineaE:1166,LineaH:1136,1.0
hpm,LineaE:1166,LineaH:1138,2.0
hpm,LineaE:1166,LineaH:1141,1.0
hpm,LineaE:1166,LineaH:1160,1.0
hpm,LineaE:1166,LineaH:1162,1.0
hpm,LineaE:1166,LineaE:1165,6.0
hpm,LineaE:1166,LineaE:1164,8.0
hpm,LineaE:1165,LineaA:1068,2.0
hpm,LineaE:1165,LineaB:1085,2.0
hpm,LineaE:1165,LineaC:1097,2.0
hpm,LineaE:1165,LineaE:1130,2.0
hpm,LineaE:1165,LineaE:1129,2.0
hpm,LineaE:1165,LineaE:1128,2.0
hpm,LineaE:1165,LineaE:1127,4.0
hpm,LineaE:1165,LineaE:1121,2.0
hpm,LineaE:1165,LineaE:1119,4.0
